unique_id,game_id,role,topology_raw,up_choice,has_ties,cardinal_p1,cardinal_p2,ordinal_p1,ordinal_p2,canonical_id,swap_sr,swap_sc,role_relative_to_canonical,up_choice_canonical
1390,695,colplayer,"('safecoord', 'concord')",0.8918918918918919,False,"24,14,1,19","33,21,9,7","4,2,1,3","4,3,2,1",57.0,False,True,P1,0.8918918918918919
1391,696,rowplayer,"('chicken', 'dilemma')",0.5434782608695652,False,"8,7,20,6","15,20,1,13","3,2,4,1","3,4,1,2",35.0,False,True,P1,0.5434782608695652
1392,696,colplayer,"('dilemma', 'chicken')",0.2368421052631578,False,"15,1,20,13","8,20,7,6","3,1,4,2","3,4,2,1",123.0,False,True,P1,0.2368421052631578
1393,697,rowplayer,"('safecoord', 'harmony')",0.9310344827586208,False,"22,9,4,15","22,3,10,2","4,2,1,3","4,2,3,1",55.0,False,True,P1,0.9310344827586208
1394,697,colplayer,"('harmony', 'safecoord')",0.9090909090909092,False,"22,10,3,2","22,4,9,15","4,3,2,1","4,1,2,3",77.0,False,True,P1,0.9090909090909092
1395,698,rowplayer,"('dilemma', 'leader')",0.088235294,False,"24,5,39,16","8,35,18,3","3,1,4,2","2,4,3,1",122.0,False,True,P1,0.088235294
1396,698,colplayer,"('leader', 'dilemma')",0.7619047619047619,False,"8,18,35,3","24,39,5,16","2,3,4,1","3,4,1,2",23.0,False,True,P1,0.7619047619047619
1397,699,rowplayer,"('peace', 'staghunt')",0.9,False,"24,13,4,10","8,6,1,5","4,3,1,2","4,3,1,2",120.0,False,True,P1,0.9
1398,699,colplayer,"('staghunt', 'peace')",0.4117647058823529,False,"8,1,6,5","24,4,13,10","4,1,3,2","4,1,3,2",142.0,False,True,P1,0.4117647058823529
1399,700,rowplayer,"('safecoord', 'safecoord')",0.7096774193548387,True,"23,5,4,20","19,8,12,12",,,,,,,
1400,700,colplayer,"('safecoord', 'safecoord')",0.8936170212765957,True,"19,12,8,12","23,4,5,20",,,,,,,
1401,701,rowplayer,"('assurance', 'staghunt')",0.7692307692307693,False,"34,2,5,14","40,12,1,11","4,1,2,3","4,3,1,2",12.0,False,True,P1,0.7692307692307693
1402,701,colplayer,"('staghunt', 'assurance')",0.6136363636363636,False,"40,1,12,11","34,5,2,14","4,1,3,2","4,2,1,3",133.0,False,True,P1,0.6136363636363636
1403,702,rowplayer,"('chicken', 'deadlock')",0.5833333333333334,False,"14,5,30,1","25,32,10,31","3,2,4,1","2,4,1,3",30.0,False,True,P1,0.5833333333333334
1404,702,colplayer,"('deadlock', 'chicken')",0.2978723404255319,False,"25,10,32,31","14,30,5,1","2,1,4,3","3,4,2,1",63.0,False,True,P1,0.2978723404255319
1405,703,rowplayer,"('assurance', 'peace')",0.4358974358974359,False,"34,4,14,32","11,3,9,7","4,1,2,3","4,1,3,2",10.0,False,True,P1,0.4358974358974359
1406,703,colplayer,"('peace', 'assurance')",0.8837209302325582,False,"11,9,3,7","34,14,4,32","4,3,1,2","4,2,1,3",109.0,False,True,P1,0.8837209302325582
1407,704,rowplayer,"('chicken', 'safecoord')",0.9090909090909092,True,"26,3,26,1","32,6,7,15",,,,,,,
1408,704,colplayer,"('safecoord', 'chicken')",0.8367346938775511,True,"32,7,6,15","26,26,3,1",,,,,,,
1409,705,rowplayer,"('staghunt', 'staghunt')",0.6829268292682927,False,"19,1,13,6","29,21,3,12","4,1,3,2","4,3,1,2",144.0,False,True,P1,0.6829268292682927
1410,705,colplayer,"('staghunt', 'staghunt')",0.7619047619047619,False,"29,3,21,12","19,13,1,6","4,1,3,2","4,3,1,2",144.0,False,True,P1,0.7619047619047619
1411,706,rowplayer,"('staghunt', 'staghunt')",0.5111111111111111,False,"42,5,31,26","25,10,8,9","4,1,3,2","4,3,1,2",144.0,False,True,P1,0.5111111111111111
1412,706,colplayer,"('staghunt', 'staghunt')",0.8775510204081632,False,"25,8,10,9","42,31,5,26","4,1,3,2","4,3,1,2",144.0,False,True,P1,0.8775510204081632
1413,707,rowplayer,"('assurance', 'concord')",0.5897435897435898,True,"18,9,14,18","33,15,2,1",,,,,,,
1414,707,colplayer,"('concord', 'assurance')",0.8918918918918919,True,"33,2,15,1","18,14,9,18",,,,,,,
1415,708,rowplayer,"('deadlock', 'safecoord')",0.069767442,False,"2,1,12,7","32,5,23,24","2,1,4,3","4,1,2,3",65.0,False,True,P1,0.069767442
1416,708,colplayer,"('safecoord', 'deadlock')",0.8571428571428571,False,"32,23,5,24","2,12,1,7","4,2,1,3","2,4,1,3",54.0,False,True,P1,0.8571428571428571
1417,709,rowplayer,"('assurance', 'safecoord')",0.7647058823529411,False,"24,3,4,15","26,1,6,11","4,1,2,3","4,1,2,3",5.0,False,True,P1,0.7647058823529411
1418,709,colplayer,"('safecoord', 'assurance')",0.9285714285714286,False,"26,6,1,11","24,4,3,15","4,2,1,3","4,2,1,3",49.0,False,True,P1,0.9285714285714286
1419,710,rowplayer,"('chicken', 'leader')",0.5151515151515151,False,"12,8,17,4","5,32,14,1","3,2,4,1","2,4,3,1",26.0,False,True,P1,0.5151515151515151
1420,710,colplayer,"('leader', 'chicken')",0.7592592592592593,False,"5,14,32,1","12,17,8,4","2,3,4,1","3,4,2,1",15.0,False,True,P1,0.7592592592592593
1421,711,rowplayer,"('assurance', 'concord')",0.5116279069767442,False,"22,2,12,14","26,7,2,1","4,1,2,3","4,3,2,1",9.0,False,True,P1,0.5116279069767442
1422,711,colplayer,"('concord', 'assurance')",0.9375,False,"26,2,7,1","22,12,2,14","4,2,3,1","4,2,1,3",97.0,False,True,P1,0.9375
1423,712,rowplayer,"('leader', 'chicken')",0.4423076923076923,False,"9,23,41,8","31,37,21,7","2,3,4,1","3,4,2,1",15.0,False,True,P1,0.4423076923076923
1424,712,colplayer,"('chicken', 'leader')",0.8571428571428571,False,"31,21,37,7","9,41,23,8","3,2,4,1","2,4,3,1",26.0,False,True,P1,0.8571428571428571
1425,713,rowplayer,"('safecoord', 'chicken')",0.8611111111111112,True,"21,11,5,14","7,34,6,6",,,,,,,
1426,713,colplayer,"('chicken', 'safecoord')",0.2424242424242424,True,"7,6,34,6","21,5,11,14",,,,,,,
1427,714,rowplayer,"('staghunt', 'safecoord')",0.2619047619047619,False,"23,3,22,12","14,7,9,10","4,1,3,2","4,1,2,3",137.0,False,True,P1,0.2619047619047619
1428,714,colplayer,"('safecoord', 'staghunt')",0.7948717948717948,False,"14,9,7,10","23,22,3,12","4,2,1,3","4,3,1,2",60.0,False,True,P1,0.7948717948717948
1429,715,rowplayer,"('safecoord', 'staghunt')",0.8108108108108109,False,"43,17,12,42","24,14,9,11","4,2,1,3","4,3,1,2",60.0,False,True,P1,0.8108108108108109
1430,715,colplayer,"('staghunt', 'safecoord')",0.7027027027027027,False,"24,9,14,11","43,12,17,42","4,1,3,2","4,1,2,3",137.0,False,True,P1,0.7027027027027027
1431,716,rowplayer,"('peace', 'leader')",0.9302325581395348,False,"15,11,2,10","7,40,36,2","4,3,1,2","2,4,3,1",110.0,False,True,P1,0.9302325581395348
1432,716,colplayer,"('leader', 'peace')",0.2272727272727272,False,"7,36,40,2","15,2,11,10","2,3,4,1","4,1,3,2",22.0,False,True,P1,0.2272727272727272
1433,717,rowplayer,"('hero', 'compromise')",0.5,False,"3,22,29,7","3,35,9,15","1,3,4,2","1,4,2,3",88.0,False,True,P1,0.5
1434,717,colplayer,"('compromise', 'hero')",0.090909091,False,"3,9,35,15","3,29,22,7","1,2,4,3","1,4,3,2",44.0,False,True,P1,0.090909091
1435,718,rowplayer,"('dilemma', 'hero')",0.081081081,True,"8,1,32,4","2,19,19,15",,,,,,,
1436,718,colplayer,"('hero', 'dilemma')",0.5,True,"2,19,19,15","8,32,1,4",,,,,,,
1437,719,rowplayer,"('hero', 'harmony')",0.1142857142857142,False,"2,11,41,7","22,4,6,3","1,3,4,2","4,2,3,1",91.0,False,True,P1,0.1142857142857142
1438,719,colplayer,"('harmony', 'hero')",0.903846153846154,False,"22,6,4,3","2,41,11,7","4,3,2,1","1,4,3,2",80.0,False,True,P1,0.903846153846154
1439,720,rowplayer,"('safecoord', 'hero')",0.6041666666666666,True,"41,6,3,13","1,28,14,14",,,,,,,
1440,720,colplayer,"('hero', 'safecoord')",0.0454545454545454,True,"1,14,28,14","41,3,6,13",,,,,,,
1441,721,rowplayer,"('leader', 'harmony')",0.5853658536585366,True,"6,18,18,5","15,10,11,8",,,,,,,
1442,721,colplayer,"('harmony', 'leader')",0.8947368421052632,True,"15,11,10,8","6,18,18,5",,,,,,,
1443,722,rowplayer,"('compromise', 'staghunt')",0.3125,True,"15,15,31,30","33,20,2,3",,,,,,,
1444,722,colplayer,"('staghunt', 'compromise')",0.5277777777777778,True,"33,2,20,3","15,31,15,30",,,,,,,
1445,723,rowplayer,"('safecoord', 'concord')",0.96875,False,"32,4,1,15","34,19,15,12","4,2,1,3","4,3,2,1",57.0,False,True,P1,0.96875
1446,723,colplayer,"('concord', 'safecoord')",0.8095238095238095,False,"34,15,19,12","32,1,4,15","4,2,3,1","4,1,2,3",101.0,False,True,P1,0.8095238095238095
1447,724,rowplayer,"('compromise', 'chicken')",0.282051282051282,False,"6,12,39,26","9,18,6,2","1,2,4,3","3,4,2,1",39.0,False,True,P1,0.282051282051282
1448,724,colplayer,"('chicken', 'compromise')",0.4210526315789473,False,"9,6,18,2","6,39,12,26","3,2,4,1","1,4,2,3",28.0,False,True,P1,0.4210526315789473
1449,725,rowplayer,"('hero', 'peace')",0.1052631578947368,False,"2,8,34,4","42,1,11,3","1,3,4,2","4,1,3,2",94.0,False,True,P1,0.1052631578947368
1450,725,colplayer,"('peace', 'hero')",0.9428571428571428,False,"42,11,1,3","2,34,8,4","4,3,1,2","1,4,3,2",116.0,False,True,P1,0.9428571428571428
1451,726,rowplayer,"('harmony', 'staghunt')",0.96875,True,"16,15,15,10","31,20,5,7",,,,,,,
1452,726,colplayer,"('staghunt', 'harmony')",0.7714285714285715,True,"31,5,20,7","16,15,15,10",,,,,,,
1453,727,rowplayer,"('chicken', 'deadlock')",0.4285714285714285,False,"20,19,45,17","2,33,1,11","3,2,4,1","2,4,1,3",30.0,False,True,P1,0.4285714285714285
1454,727,colplayer,"('deadlock', 'chicken')",0.096774194,False,"2,1,33,11","20,45,19,17","2,1,4,3","3,4,2,1",63.0,False,True,P1,0.096774194
1455,728,rowplayer,"('hero', 'chicken')",0.3125,False,"3,7,13,4","12,28,6,5","1,3,4,2","3,4,2,1",87.0,False,True,P1,0.3125
1456,728,colplayer,"('chicken', 'hero')",0.2285714285714285,False,"12,6,28,5","3,13,7,4","3,2,4,1","1,4,3,2",32.0,False,True,P1,0.2285714285714285
1457,729,rowplayer,"('harmony', 'assurance')",0.925,False,"18,12,11,6","33,2,1,4","4,3,2,1","4,2,1,3",73.0,False,True,P1,0.925
1458,729,colplayer,"('assurance', 'harmony')",0.8095238095238095,False,"33,1,2,4","18,11,12,6","4,1,2,3","4,2,3,1",7.0,False,True,P1,0.8095238095238095
1459,730,rowplayer,"('peace', 'compromise')",0.9375,False,"32,29,9,12","4,36,6,18","4,3,1,2","1,4,2,3",112.0,False,True,P1,0.9375
1460,730,colplayer,"('compromise', 'peace')",0.0344827586206896,False,"4,6,36,18","32,9,29,12","1,2,4,3","4,1,3,2",46.0,False,True,P1,0.0344827586206896
1461,731,rowplayer,"('safecoord', 'compromise')",0.6923076923076923,False,"25,13,4,23","8,20,10,12","4,2,1,3","1,4,2,3",52.0,False,True,P1,0.6923076923076923
1462,731,colplayer,"('compromise', 'safecoord')",0.1212121212121212,False,"8,10,20,12","25,4,13,23","1,2,4,3","4,1,2,3",41.0,False,True,P1,0.1212121212121212
1463,732,rowplayer,"('assurance', 'deadlock')",0.2727272727272727,False,"28,1,3,19","7,22,2,14","4,1,2,3","2,4,1,3",6.0,False,True,P1,0.2727272727272727
1464,732,colplayer,"('deadlock', 'assurance')",0.2142857142857142,False,"7,2,22,14","28,3,1,19","2,1,4,3","4,2,1,3",61.0,False,True,P1,0.2142857142857142
1465,733,rowplayer,"('chicken', 'chicken')",0.8205128205128205,False,"19,16,23,4","5,31,2,1","3,2,4,1","3,4,2,1",27.0,False,True,P1,0.8205128205128205
1466,733,colplayer,"('chicken', 'chicken')",0.2,False,"5,2,31,1","19,23,16,4","3,2,4,1","3,4,2,1",27.0,False,True,P1,0.2
1467,734,rowplayer,"('leader', 'compromise')",0.7931034482758621,False,"10,24,25,8","2,12,3,10","2,3,4,1","1,4,2,3",16.0,False,True,P1,0.7931034482758621
1468,734,colplayer,"('compromise', 'leader')",0.1282051282051282,False,"2,3,12,10","10,25,24,8","1,2,4,3","2,4,3,1",38.0,False,True,P1,0.1282051282051282
1469,735,rowplayer,"('staghunt', 'dilemma')",0.3888888888888889,False,"25,6,17,16","6,8,2,4","4,1,3,2","3,4,1,2",143.0,False,True,P1,0.3888888888888889
1470,735,colplayer,"('dilemma', 'staghunt')",0.2285714285714285,False,"6,2,8,4","25,17,6,16","3,1,4,2","4,3,1,2",132.0,False,True,P1,0.2285714285714285
1471,736,rowplayer,"('staghunt', 'assurance')",0.9,False,"18,1,6,2","32,15,8,23","4,1,3,2","4,2,1,3",133.0,False,True,P1,0.9
1472,736,colplayer,"('assurance', 'staghunt')",0.5882352941176471,False,"32,8,15,23","18,6,1,2","4,1,2,3","4,3,1,2",12.0,False,True,P1,0.5882352941176471
1473,737,rowplayer,"('chicken', 'chicken')",0.6764705882352942,False,"11,10,14,2","26,38,14,13","3,2,4,1","3,4,2,1",27.0,False,True,P1,0.6764705882352942
1474,737,colplayer,"('chicken', 'chicken')",0.5483870967741935,False,"26,14,38,13","11,14,10,2","3,2,4,1","3,4,2,1",27.0,False,True,P1,0.5483870967741935
1475,738,rowplayer,"('leader', 'leader')",0.4827586206896552,False,"5,7,14,3","9,32,21,8","2,3,4,1","2,4,3,1",14.0,False,True,P1,0.4827586206896552
1476,738,colplayer,"('leader', 'leader')",0.575,False,"9,21,32,8","5,14,7,3","2,3,4,1","2,4,3,1",14.0,False,True,P1,0.575
1477,739,rowplayer,"('leader', 'harmony')",0.225,True,"5,9,12,5","34,6,20,4",,,,,,,
1478,739,colplayer,"('harmony', 'leader')",1.0,True,"34,20,6,4","5,12,9,5",,,,,,,
1479,740,rowplayer,"('hero', 'chicken')",0.5666666666666667,False,"6,12,15,7","12,33,8,4","1,3,4,2","3,4,2,1",87.0,False,True,P1,0.5666666666666667
1480,740,colplayer,"('chicken', 'hero')",0.4047619047619047,False,"12,8,33,4","6,15,12,7","3,2,4,1","1,4,3,2",32.0,False,True,P1,0.4047619047619047
1481,741,rowplayer,"('leader', 'hero')",0.8163265306122449,False,"10,12,17,1","16,32,25,22","2,3,4,1","1,4,3,2",20.0,False,True,P1,0.8163265306122449
1482,741,colplayer,"('hero', 'leader')",0.5151515151515151,False,"16,25,32,22","10,17,12,1","1,3,4,2","2,4,3,1",86.0,False,True,P1,0.5151515151515151
1483,742,rowplayer,"('safecoord', 'deadlock')",0.775,False,"8,4,1,5","6,26,2,23","4,2,1,3","2,4,1,3",54.0,False,True,P1,0.775
1484,742,colplayer,"('deadlock', 'safecoord')",0.074074074,False,"6,2,26,23","8,1,4,5","2,1,4,3","4,1,2,3",65.0,False,True,P1,0.074074074
1485,743,rowplayer,"('staghunt', 'peace')",0.5,False,"21,5,19,15","32,3,22,9","4,1,3,2","4,1,3,2",142.0,False,True,P1,0.5
1486,743,colplayer,"('peace', 'staghunt')",0.9736842105263158,False,"32,22,3,9","21,19,5,15","4,3,1,2","4,3,1,2",120.0,False,True,P1,0.9736842105263158
1487,744,rowplayer,"('safecoord', 'deadlock')",0.8611111111111112,False,"42,13,1,18","7,45,4,8","4,2,1,3","2,4,1,3",54.0,False,True,P1,0.8611111111111112
1488,744,colplayer,"('deadlock', 'safecoord')",0.1935483870967742,False,"7,4,45,8","42,1,13,18","2,1,4,3","4,1,2,3",65.0,False,True,P1,0.1935483870967742
1489,745,rowplayer,"('peace', 'assurance')",0.8409090909090909,True,"14,13,9,9","33,3,1,7",,,,,,,
1490,745,colplayer,"('assurance', 'peace')",0.8048780487804879,True,"33,1,3,7","14,9,13,9",,,,,,,
1491,746,rowplayer,"('leader', 'leader')",0.7837837837837838,False,"26,29,34,2","12,40,18,3","2,3,4,1","2,4,3,1",14.0,False,True,P1,0.7837837837837838
1492,746,colplayer,"('leader', 'leader')",0.4375,False,"12,18,40,3","26,34,29,2","2,3,4,1","2,4,3,1",14.0,False,True,P1,0.4375
1493,747,rowplayer,"('assurance', 'assurance')",0.5,False,"48,1,25,38","36,13,1,20","4,1,2,3","4,2,1,3",1.0,False,True,P1,0.5
1494,747,colplayer,"('assurance', 'assurance')",0.5,False,"36,1,13,20","48,25,1,38","4,1,2,3","4,2,1,3",1.0,False,True,P1,0.5
1495,748,rowplayer,"('assurance', 'staghunt')",0.6410256410256411,False,"31,1,2,7","23,18,1,4","4,1,2,3","4,3,1,2",12.0,False,True,P1,0.6410256410256411
1496,748,colplayer,"('staghunt', 'assurance')",0.7608695652173914,False,"23,1,18,4","31,2,1,7","4,1,3,2","4,2,1,3",133.0,False,True,P1,0.7608695652173914
1497,749,rowplayer,"('assurance', 'deadlock')",0.6857142857142857,True,"18,1,1,4","8,28,5,14",,,,,,,
1498,749,colplayer,"('deadlock', 'assurance')",0.2444444444444444,True,"8,5,28,14","18,1,1,4",,,,,,,
1499,750,rowplayer,"('dilemma', 'staghunt')",0.2745098039215686,True,"10,3,20,5","18,14,7,14",,,,,,,
1500,750,colplayer,"('staghunt', 'dilemma')",0.3714285714285714,True,"18,7,14,14","10,20,3,5",,,,,,,
1501,751,rowplayer,"('deadlock', 'chicken')",0.0588235294117647,False,"3,2,14,13","16,18,12,2","2,1,4,3","3,4,2,1",63.0,False,True,P1,0.0588235294117647
1502,751,colplayer,"('chicken', 'deadlock')",0.8611111111111112,False,"16,12,18,2","3,14,2,13","3,2,4,1","2,4,1,3",30.0,False,True,P1,0.8611111111111112
1503,752,rowplayer,"('concord', 'chicken')",0.9117647058823528,False,"38,10,15,2","14,43,11,9","4,2,3,1","3,4,2,1",99.0,False,True,P1,0.9117647058823528
1504,752,colplayer,"('chicken', 'concord')",0.3684210526315789,False,"14,11,43,9","38,15,10,2","3,2,4,1","4,3,2,1",33.0,False,True,P1,0.3684210526315789
1505,753,rowplayer,"('chicken', 'leader')",0.5111111111111111,False,"20,12,36,1","12,30,27,6","3,2,4,1","2,4,3,1",26.0,False,True,P1,0.5111111111111111
1506,753,colplayer,"('leader', 'chicken')",0.7555555555555555,False,"12,27,30,6","20,36,12,1","2,3,4,1","3,4,2,1",15.0,False,True,P1,0.7555555555555555
1507,754,rowplayer,"('leader', 'harmony')",0.2978723404255319,True,"2,4,6,2","28,18,20,1",,,,,,,
1508,754,colplayer,"('harmony', 'leader')",0.918918919,True,"28,20,18,1","2,6,4,2",,,,,,,
1509,755,rowplayer,"('safecoord', 'harmony')",0.972972973,False,"20,6,5,7","18,4,5,2","4,2,1,3","4,2,3,1",55.0,False,True,P1,0.972972973
1510,755,colplayer,"('harmony', 'safecoord')",0.9583333333333334,False,"18,5,4,2","20,5,6,7","4,3,2,1","4,1,2,3",77.0,False,True,P1,0.9583333333333334
1511,756,rowplayer,"('chicken', 'leader')",0.2368421052631578,False,"4,3,20,1","4,14,8,2","3,2,4,1","2,4,3,1",26.0,False,True,P1,0.2368421052631578
1512,756,colplayer,"('leader', 'chicken')",0.5853658536585366,False,"4,8,14,2","4,20,3,1","2,3,4,1","3,4,2,1",15.0,False,True,P1,0.5853658536585366
1513,757,rowplayer,"('peace', 'assurance')",0.8857142857142857,False,"17,12,1,10","38,11,5,37","4,3,1,2","4,2,1,3",109.0,False,True,P1,0.8857142857142857
1514,757,colplayer,"('assurance', 'peace')",0.3529411764705882,False,"38,5,11,37","17,1,12,10","4,1,2,3","4,1,3,2",10.0,False,True,P1,0.3529411764705882
1515,758,rowplayer,"('assurance', 'assurance')",0.7666666666666667,False,"17,2,3,13","24,11,4,18","4,1,2,3","4,2,1,3",1.0,False,True,P1,0.7666666666666667
1516,758,colplayer,"('assurance', 'assurance')",0.5263157894736842,False,"24,4,11,18","17,3,2,13","4,1,2,3","4,2,1,3",1.0,False,True,P1,0.5263157894736842
1517,759,rowplayer,"('staghunt', 'staghunt')",0.8484848484848485,False,"31,2,13,9","16,8,2,4","4,1,3,2","4,3,1,2",144.0,False,True,P1,0.8484848484848485
1518,759,colplayer,"('staghunt', 'staghunt')",0.896551724,False,"16,2,8,4","31,13,2,9","4,1,3,2","4,3,1,2",144.0,False,True,P1,0.896551724
1519,760,rowplayer,"('hero', 'hero')",0.4444444444444444,False,"1,21,29,14","3,39,19,15","1,3,4,2","1,4,3,2",92.0,False,True,P1,0.4444444444444444
1520,760,colplayer,"('hero', 'hero')",0.1034482758620689,False,"3,19,39,15","1,29,21,14","1,3,4,2","1,4,3,2",92.0,False,True,P1,0.1034482758620689
1521,761,rowplayer,"('safecoord', 'staghunt')",0.9090909090909092,False,"34,5,4,23","24,17,2,9","4,2,1,3","4,3,1,2",60.0,False,True,P1,0.9090909090909092
1522,761,colplayer,"('staghunt', 'safecoord')",0.6388888888888888,False,"24,2,17,9","34,4,5,23","4,1,3,2","4,1,2,3",137.0,False,True,P1,0.6388888888888888
1523,762,rowplayer,"('safecoord', 'compromise')",0.7714285714285715,False,"8,4,1,6","5,15,7,10","4,2,1,3","1,4,2,3",52.0,False,True,P1,0.7714285714285715
1524,762,colplayer,"('compromise', 'safecoord')",0.1351351351351351,False,"5,7,15,10","8,1,4,6","1,2,4,3","4,1,2,3",41.0,False,True,P1,0.1351351351351351
1525,763,rowplayer,"('assurance', 'safecoord')",0.5757575757575758,True,"12,1,3,6","16,7,8,16",,,,,,,
1526,763,colplayer,"('safecoord', 'assurance')",0.8333333333333334,True,"16,8,7,16","12,3,1,6",,,,,,,
1527,764,rowplayer,"('leader', 'hero')",0.5789473684210527,False,"10,18,25,5","7,21,10,8","2,3,4,1","1,4,3,2",20.0,False,True,P1,0.5789473684210527
1528,764,colplayer,"('hero', 'leader')",0.1764705882352941,False,"7,10,21,8","10,25,18,5","1,3,4,2","2,4,3,1",86.0,False,True,P1,0.1764705882352941
1529,765,rowplayer,"('assurance', 'assurance')",0.7959183673469388,False,"39,3,4,8","37,3,2,5","4,1,2,3","4,2,1,3",1.0,False,True,P1,0.7959183673469388
1530,765,colplayer,"('assurance', 'assurance')",0.9375,False,"37,2,3,5","39,4,3,8","4,1,2,3","4,2,1,3",1.0,False,True,P1,0.9375
1531,766,rowplayer,"('dilemma', 'chicken')",0.3076923076923077,False,"10,6,34,8","11,16,6,1","3,1,4,2","3,4,2,1",123.0,False,True,P1,0.3076923076923077
1532,766,colplayer,"('chicken', 'dilemma')",0.7567567567567568,False,"11,6,16,1","10,34,6,8","3,2,4,1","3,4,1,2",35.0,False,True,P1,0.7567567567567568
1533,767,rowplayer,"('leader', 'compromise')",0.8604651162790697,False,"15,20,22,6","10,16,11,13","2,3,4,1","1,4,2,3",16.0,False,True,P1,0.8604651162790697
1534,767,colplayer,"('compromise', 'leader')",0.4054054054054054,False,"10,11,16,13","15,22,20,6","1,2,4,3","2,4,3,1",38.0,False,True,P1,0.4054054054054054
1535,768,rowplayer,"('hero', 'safecoord')",0.0294117647058823,True,"3,4,43,4","10,1,2,5",,,,,,,
1536,768,colplayer,"('safecoord', 'hero')",0.7142857142857143,True,"10,2,1,5","3,43,4,4",,,,,,,
1537,769,rowplayer,"('chicken', 'hero')",0.7954545454545454,False,"14,12,19,5","5,15,8,7","3,2,4,1","1,4,3,2",32.0,False,True,P1,0.7954545454545454
1538,769,colplayer,"('hero', 'chicken')",0.2258064516129032,False,"5,8,15,7","14,19,12,5","1,3,4,2","3,4,2,1",87.0,False,True,P1,0.2258064516129032
1539,770,rowplayer,"('hero', 'chicken')",0.4666666666666667,True,"8,10,37,9","3,7,1,1",,,,,,,
1540,770,colplayer,"('chicken', 'hero')",0.3095238095238095,True,"3,1,7,1","8,37,10,9",,,,,,,
1541,771,rowplayer,"('assurance', 'assurance')",0.4814814814814814,False,"40,4,27,35","26,17,10,23","4,1,2,3","4,2,1,3",1.0,False,True,P1,0.4814814814814814
1542,771,colplayer,"('assurance', 'assurance')",0.7222222222222222,False,"26,10,17,23","40,27,4,35","4,1,2,3","4,2,1,3",1.0,False,True,P1,0.7222222222222222
1543,772,rowplayer,"('safecoord', 'harmony')",0.9090909090909092,False,"13,6,2,10","22,8,17,2","4,2,1,3","4,2,3,1",55.0,False,True,P1,0.9090909090909092
1544,772,colplayer,"('harmony', 'safecoord')",1.0,False,"22,17,8,2","13,2,6,10","4,3,2,1","4,1,2,3",77.0,False,True,P1,1.0
