model,mode,steer_layer,variant,game_code,counterbalance_id,range_letter,range_act0,range_canon,flip_letter,flip_action,flip_canon,family,wave
llama31_instruct,h1_dinc,65,main_perp,AsNc,0,0.7717,0.7717,0.7717,1,1,1,OD2,3
llama31_instruct,h1_dinc,65,main_perp,AsNc,1,0.7291,0.7291,0.7291,1,1,1,OD2,3
llama31_instruct,h1_dinc,65,main_perp,AsNc,2,0.6296999999999999,0.6296999999999999,0.6296999999999999,1,1,1,OD2,3
llama31_instruct,h1_dinc,65,main_perp,AsNc,3,0.5322,0.5321999999999999,0.5321999999999999,1,1,1,OD2,3
llama31_instruct,h1_dinc,65,main_perp,AsPc,0,0.7329,0.7329,0.7329,1,1,1,OD2,5
llama31_instruct,h1_dinc,65,main_perp,AsPc,1,0.7284999999999999,0.7284999999999999,0.7284999999999999,1,1,1,OD2,5
llama31_instruct,h1_dinc,65,main_perp,AsPc,2,0.7399,0.7399,0.7399,1,1,1,OD2,5
llama31_instruct,h1_dinc,65,main_perp,AsPc,3,0.6251,0.6251,0.6251,1,1,1,OD2,5
llama31_instruct,h1_dinc,65,main_perp,AsPd,0,0.7857,0.7857,0.7857,1,1,1,OD1,6
llama31_instruct,h1_dinc,65,main_perp,AsPd,1,0.7617,0.7617,0.7617,1,1,1,OD1,6
llama31_instruct,h1_dinc,65,main_perp,AsPd,2,0.5801,0.5801,0.5801,1,1,1,OD1,6
llama31_instruct,h1_dinc,65,main_perp,AsPd,3,0.44,0.43999999999999995,0.43999999999999995,0,0,0,OD1,6
llama31_instruct,h1_dinc,65,main_perp,AsSh,0,0.7308,0.7308,0.7308,1,1,1,CO1,3
llama31_instruct,h1_dinc,65,main_perp,AsSh,1,0.6916,0.6916,0.6916,1,1,1,CO1,3
llama31_instruct,h1_dinc,65,main_perp,AsSh,2,0.591,0.591,0.591,1,1,1,CO1,3
llama31_instruct,h1_dinc,65,main_perp,AsSh,3,0.5322,0.5321999999999999,0.5321999999999999,1,1,1,CO1,3
llama31_instruct,h1_dinc,65,main_perp,BaAs,0,0.7324,0.7324,0.7324,1,1,1,MP,1
llama31_instruct,h1_dinc,65,main_perp,BaAs,1,0.6491,0.6491,0.6491,1,1,1,MP,1
llama31_instruct,h1_dinc,65,main_perp,BaAs,2,0.6833,0.6833,0.6833,1,1,1,MP,1
llama31_instruct,h1_dinc,65,main_perp,BaAs,3,0.6785,0.6785,0.6785,1,1,1,MP,1
llama31_instruct,h1_dinc,65,main_perp,BaBa,0,0.7978,0.7978,0.7978,1,1,1,CO2,3
llama31_instruct,h1_dinc,65,main_perp,BaBa,1,0.6916,0.6916,0.6916,1,1,1,CO2,3
llama31_instruct,h1_dinc,65,main_perp,BaBa,2,0.7503,0.7503,0.7503,1,1,1,CO2,3
llama31_instruct,h1_dinc,65,main_perp,BaBa,3,0.6871,0.6871,0.6871,1,1,1,CO2,3
llama31_instruct,h1_dinc,65,main_perp,BaCh,0,0.7499,0.7499,0.7499,1,1,1,CO2,4
llama31_instruct,h1_dinc,65,main_perp,BaCh,1,0.6204999999999999,0.6204999999999999,0.6204999999999999,1,1,1,CO2,4
llama31_instruct,h1_dinc,65,main_perp,BaCh,2,0.7817000000000001,0.7817000000000001,0.7817000000000001,1,1,1,CO2,4
llama31_instruct,h1_dinc,65,main_perp,BaCh,3,0.6369,0.6369,0.6369,1,1,1,CO2,4
llama31_instruct,h1_dinc,65,main_perp,BaCm,0,0.7594000000000001,0.7594000000000001,0.7594000000000001,1,1,1,OD1,1
llama31_instruct,h1_dinc,65,main_perp,BaCm,1,0.7164,0.7164,0.7164,1,1,1,OD1,1
llama31_instruct,h1_dinc,65,main_perp,BaCm,2,0.7352,0.7352,0.7352,1,1,1,OD1,1
llama31_instruct,h1_dinc,65,main_perp,BaCm,3,0.7021999999999999,0.7021999999999999,0.7021999999999999,1,1,1,OD1,1
llama31_instruct,h1_dinc,65,main_perp,BaCo,0,0.7759,0.7759,0.7759,1,1,1,MP,3
llama31_instruct,h1_dinc,65,main_perp,BaCo,1,0.7473000000000001,0.7473000000000001,0.7473000000000001,1,1,1,MP,3
llama31_instruct,h1_dinc,65,main_perp,BaCo,2,0.6729,0.6728999999999999,0.6728999999999999,1,1,1,MP,3
llama31_instruct,h1_dinc,65,main_perp,BaCo,3,0.6632,0.6632,0.6632,1,1,1,MP,3
llama31_instruct,h1_dinc,65,main_perp,BaDl,0,0.7599,0.7599,0.7599,1,1,1,OD1,3
llama31_instruct,h1_dinc,65,main_perp,BaDl,1,0.6705,0.6705,0.6705,1,1,1,OD1,3
llama31_instruct,h1_dinc,65,main_perp,BaDl,2,0.7503,0.7503,0.7503,1,1,1,OD1,3
llama31_instruct,h1_dinc,65,main_perp,BaDl,3,0.6795,0.6795,0.6795,1,1,1,OD1,3
llama31_instruct,h1_dinc,65,main_perp,BaHa,0,0.7096,0.7096,0.7096,1,1,1,OD2,2
llama31_instruct,h1_dinc,65,main_perp,BaHa,1,0.6847,0.6847,0.6847,1,1,1,OD2,2
llama31_instruct,h1_dinc,65,main_perp,BaHa,2,0.618,0.618,0.618,1,1,1,OD2,2
llama31_instruct,h1_dinc,65,main_perp,BaHa,3,0.6589999999999999,0.6589999999999999,0.6589999999999999,1,1,1,OD2,2
llama31_instruct,h1_dinc,65,main_perp,BaHr,0,0.7668,0.7668,0.7668,1,1,1,CO1,5
llama31_instruct,h1_dinc,65,main_perp,BaHr,1,0.7042,0.7042,0.7042,1,1,1,CO1,5
llama31_instruct,h1_dinc,65,main_perp,BaHr,2,0.6765000000000001,0.6765,0.6765,1,1,1,CO1,5
llama31_instruct,h1_dinc,65,main_perp,BaHr,3,0.7382,0.7382,0.7382,1,1,1,CO1,5
llama31_instruct,h1_dinc,65,main_perp,BaNc,0,0.7334,0.7334,0.7334,1,1,1,OD2,4
llama31_instruct,h1_dinc,65,main_perp,BaNc,1,0.6486,0.6486,0.6486,1,1,1,OD2,4
llama31_instruct,h1_dinc,65,main_perp,BaNc,2,0.7172,0.7172,0.7172,1,1,1,OD2,4
llama31_instruct,h1_dinc,65,main_perp,BaNc,3,0.7604,0.7604,0.7604,1,1,1,OD2,4
llama31_instruct,h1_dinc,65,main_perp,BaPc,0,0.7352,0.7352,0.7352,1,1,1,OD2,6
llama31_instruct,h1_dinc,65,main_perp,BaPc,1,0.7159,0.7159,0.7159,1,1,1,OD2,6
llama31_instruct,h1_dinc,65,main_perp,BaPc,2,0.7123999999999999,0.7123999999999999,0.7123999999999999,1,1,1,OD2,6
llama31_instruct,h1_dinc,65,main_perp,BaPc,3,0.7134,0.7134,0.7134,1,1,1,OD2,6
llama31_instruct,h1_dinc,65,main_perp,BaPd,0,0.757,0.757,0.757,1,1,1,OD1,5
llama31_instruct,h1_dinc,65,main_perp,BaPd,1,0.6795,0.6795,0.6795,1,1,1,OD1,5
llama31_instruct,h1_dinc,65,main_perp,BaPd,2,0.767,0.767,0.767,1,1,1,OD1,5
llama31_instruct,h1_dinc,65,main_perp,BaPd,3,0.6109,0.6109,0.6109,1,1,1,OD1,5
llama31_instruct,h1_dinc,65,main_perp,BaSh,0,0.7599,0.7599,0.7599,1,1,1,MP,5
llama31_instruct,h1_dinc,65,main_perp,BaSh,1,0.647,0.647,0.647,1,1,1,MP,5
llama31_instruct,h1_dinc,65,main_perp,BaSh,2,0.7069,0.7069,0.7069,1,1,1,MP,5
llama31_instruct,h1_dinc,65,main_perp,BaSh,3,0.7483,0.7483,0.7483,1,1,1,MP,5
llama31_instruct,h1_dinc,65,main_perp,ChAs,0,0.7324,0.7324,0.7324,1,1,1,MP,7
llama31_instruct,h1_dinc,65,main_perp,ChAs,1,0.6538999999999999,0.6538999999999999,0.6538999999999999,1,1,1,MP,7
llama31_instruct,h1_dinc,65,main_perp,ChAs,2,0.7398,0.7398,0.7398,1,1,1,MP,7
llama31_instruct,h1_dinc,65,main_perp,ChAs,3,0.7414000000000001,0.7414000000000001,0.7414000000000001,1,1,1,MP,7
llama31_instruct,h1_dinc,65,main_perp,ChBa,0,0.7382,0.7382,0.7382,1,1,1,CO2,5
llama31_instruct,h1_dinc,65,main_perp,ChBa,1,0.6847,0.6847,0.6847,1,1,1,CO2,5
llama31_instruct,h1_dinc,65,main_perp,ChBa,2,0.7750999999999999,0.7750999999999999,0.7750999999999999,1,1,1,CO2,5
llama31_instruct,h1_dinc,65,main_perp,ChBa,3,0.7159,0.7159,0.7159,1,1,1,CO2,5
llama31_instruct,h1_dinc,65,main_perp,ChCh,0,0.7497,0.7497,0.7497,1,1,1,CO2,6
llama31_instruct,h1_dinc,65,main_perp,ChCh,1,0.6877,0.6877,0.6877,1,1,1,CO2,6
llama31_instruct,h1_dinc,65,main_perp,ChCh,2,0.7842,0.7842,0.7842,1,1,1,CO2,6
llama31_instruct,h1_dinc,65,main_perp,ChCh,3,0.7191000000000001,0.7191000000000001,0.7191000000000001,1,1,1,CO2,6
llama31_instruct,h1_dinc,65,main_perp,ChCm,0,0.7239,0.7239,0.7239,1,1,1,OD1,7
llama31_instruct,h1_dinc,65,main_perp,ChCm,1,0.6922,0.6922,0.6922,1,1,1,OD1,7
llama31_instruct,h1_dinc,65,main_perp,ChCm,2,0.7698,0.7698,0.7698,1,1,1,OD1,7
llama31_instruct,h1_dinc,65,main_perp,ChCm,3,0.7399,0.7398999999999999,0.7398999999999999,1,1,1,OD1,7
llama31_instruct,h1_dinc,65,main_perp,ChCo,0,0.7503,0.7503,0.7503,1,1,1,MP,9
llama31_instruct,h1_dinc,65,main_perp,ChCo,1,0.6871,0.6871,0.6871,1,1,1,MP,9
llama31_instruct,h1_dinc,65,main_perp,ChCo,2,0.7123999999999999,0.7123999999999999,0.7123999999999999,1,1,1,MP,9
llama31_instruct,h1_dinc,65,main_perp,ChCo,3,0.7219,0.7219,0.7219,1,1,1,MP,9
llama31_instruct,h1_dinc,65,main_perp,ChDl,0,0.73,0.73,0.73,1,1,1,OD1,9
llama31_instruct,h1_dinc,65,main_perp,ChDl,1,0.6877,0.6877,0.6877,1,1,1,OD1,9
llama31_instruct,h1_dinc,65,main_perp,ChDl,2,0.7239,0.7239,0.7239,1,1,1,OD1,9
llama31_instruct,h1_dinc,65,main_perp,ChDl,3,0.7013,0.7013,0.7013,1,1,1,OD1,9
llama31_instruct,h1_dinc,65,main_perp,ChHa,0,0.7013,0.7013,0.7013,1,1,1,OD2,8
llama31_instruct,h1_dinc,65,main_perp,ChHa,1,0.6852,0.6852,0.6852,1,1,1,OD2,8
llama31_instruct,h1_dinc,65,main_perp,ChHa,2,0.5992999999999999,0.5993,0.5993,1,1,1,OD2,8
llama31_instruct,h1_dinc,65,main_perp,ChHa,3,0.6784,0.6784,0.6784,1,1,1,OD2,8
llama31_instruct,h1_dinc,65,main_perp,ChHr,0,0.7759,0.7759,0.7759,1,1,1,CO1,6
llama31_instruct,h1_dinc,65,main_perp,ChHr,1,0.6979000000000001,0.6979000000000001,0.6979000000000001,1,1,1,CO1,6
llama31_instruct,h1_dinc,65,main_perp,ChHr,2,0.641,0.641,0.641,1,1,1,CO1,6
llama31_instruct,h1_dinc,65,main_perp,ChHr,3,0.7105,0.7105,0.7105,1,1,1,CO1,6
llama31_instruct,h1_dinc,65,main_perp,CmAs,0,0.6643,0.6643,0.6643,1,1,1,OD1,8
llama31_instruct,h1_dinc,65,main_perp,CmAs,1,0.5092,0.5092,0.5092,1,1,1,OD1,8
llama31_instruct,h1_dinc,65,main_perp,CmAs,2,0.25839999999999996,0.25839999999999996,0.25839999999999996,0,0,0,OD1,8
llama31_instruct,h1_dinc,65,main_perp,CmAs,3,0.4475,0.4475,0.4475,0,0,0,OD1,8
llama31_instruct,h1_dinc,65,main_perp,CmCm,0,0.6819,0.6819,0.6819,1,1,1,DD,2
llama31_instruct,h1_dinc,65,main_perp,CmCm,1,0.5834,0.5834,0.5834,1,1,1,DD,2
llama31_instruct,h1_dinc,65,main_perp,CmCm,2,0.36360000000000003,0.36360000000000003,0.36360000000000003,0,0,0,DD,2
llama31_instruct,h1_dinc,65,main_perp,CmCm,3,0.5064,0.5064,0.5064,1,1,1,DD,2
llama31_instruct,h1_dinc,65,main_perp,CmDl,0,0.5447,0.5447,0.5447,1,1,1,DD,4
llama31_instruct,h1_dinc,65,main_perp,CmDl,1,0.509,0.509,0.509,1,1,1,DD,4
llama31_instruct,h1_dinc,65,main_perp,CmDl,2,0.4797,0.4797,0.4797,1,1,1,DD,4
llama31_instruct,h1_dinc,65,main_perp,CmDl,3,0.5448999999999999,0.5449,0.5449,1,1,1,DD,4
llama31_instruct,h1_dinc,65,main_perp,CmHa,0,0.7135,0.7135,0.7135,1,1,1,DD,6
llama31_instruct,h1_dinc,65,main_perp,CmHa,1,0.5721,0.5721,0.5720999999999999,1,1,1,DD,6
llama31_instruct,h1_dinc,65,main_perp,CmHa,2,0.31310000000000004,0.31310000000000004,0.31310000000000004,0,0,0,DD,6
llama31_instruct,h1_dinc,65,main_perp,CmHa,3,0.5929,0.5929000000000001,0.5929000000000001,1,1,1,DD,6
llama31_instruct,h1_dinc,65,main_perp,CmNc,0,0.656,0.656,0.656,1,1,1,DD,8
llama31_instruct,h1_dinc,65,main_perp,CmNc,1,0.5834,0.5834,0.5834,1,1,1,DD,8
llama31_instruct,h1_dinc,65,main_perp,CmNc,2,0.33799999999999997,0.33799999999999997,0.33799999999999997,0,0,0,DD,8
llama31_instruct,h1_dinc,65,main_perp,CmNc,3,0.536,0.536,0.536,1,1,1,DD,8
llama31_instruct,h1_dinc,65,main_perp,CoAs,0,0.7750999999999999,0.7750999999999999,0.7750999999999999,1,1,1,CO2,7
llama31_instruct,h1_dinc,65,main_perp,CoAs,1,0.6632,0.6632,0.6632,1,1,1,CO2,7
llama31_instruct,h1_dinc,65,main_perp,CoAs,2,0.6878,0.6878,0.6878,1,1,1,CO2,7
llama31_instruct,h1_dinc,65,main_perp,CoAs,3,0.5246,0.5246,0.5246,1,1,1,CO2,7
llama31_instruct,h1_dinc,65,main_perp,CoCo,0,0.7352,0.7352,0.7352,1,1,1,CO1,7
llama31_instruct,h1_dinc,65,main_perp,CoCo,1,0.6706,0.6706,0.6706,1,1,1,CO1,7
llama31_instruct,h1_dinc,65,main_perp,CoCo,2,0.7172000000000001,0.7172,0.7172,1,1,1,CO1,7
llama31_instruct,h1_dinc,65,main_perp,CoCo,3,0.647,0.647,0.647,1,1,1,CO1,7
llama31_instruct,h1_dinc,65,main_perp,CoSh,0,0.7759,0.7759,0.7759,1,1,1,CO2,8
llama31_instruct,h1_dinc,65,main_perp,CoSh,1,0.7421,0.7421,0.7421,1,1,1,CO2,8
llama31_instruct,h1_dinc,65,main_perp,CoSh,2,0.5499999999999999,0.5499999999999999,0.5499999999999999,1,1,1,CO2,8
llama31_instruct,h1_dinc,65,main_perp,CoSh,3,0.4788,0.4788,0.4788,1,1,1,CO2,8
llama31_instruct,h1_dinc,65,main_perp,HaAs,0,0.5691999999999999,0.5691999999999999,0.5691999999999999,1,1,1,OD2,7
llama31_instruct,h1_dinc,65,main_perp,HaAs,1,0.5849,0.5849,0.5849,1,1,1,OD2,7
llama31_instruct,h1_dinc,65,main_perp,HaAs,2,0.7022,0.7022,0.7022,1,1,1,OD2,7
llama31_instruct,h1_dinc,65,main_perp,HaAs,3,0.5322,0.5321999999999999,0.5321999999999999,1,1,1,OD2,7
llama31_instruct,h1_dinc,65,main_perp,HaBa,0,0.7750999999999999,0.7750999999999999,0.7750999999999999,1,1,1,OD2,9
llama31_instruct,h1_dinc,65,main_perp,HaBa,1,0.7284999999999999,0.7284999999999999,0.7284999999999999,1,1,1,OD2,9
llama31_instruct,h1_dinc,65,main_perp,HaBa,2,0.4628,0.4628,0.4628,0,0,0,OD2,9
llama31_instruct,h1_dinc,65,main_perp,HaBa,3,0.44,0.43999999999999995,0.43999999999999995,0,0,0,OD2,9
llama31_instruct,h1_dinc,65,main_perp,HaCm,0,0.782,0.782,0.782,1,1,1,DD,1
llama31_instruct,h1_dinc,65,main_perp,HaCm,1,0.7096,0.7096,0.7096,1,1,1,DD,1
llama31_instruct,h1_dinc,65,main_perp,HaCm,2,0.5387,0.5387,0.5387,1,1,1,DD,1
llama31_instruct,h1_dinc,65,main_perp,HaCm,3,0.3846,0.38459999999999994,0.38459999999999994,0,0,0,DD,1
llama31_instruct,h1_dinc,65,main_perp,HaDl,0,0.7842,0.7842,0.7842,1,1,1,DD,3
llama31_instruct,h1_dinc,65,main_perp,HaDl,1,0.6643,0.6643,0.6643,1,1,1,DD,3
llama31_instruct,h1_dinc,65,main_perp,HaDl,2,0.6302,0.6302,0.6302,1,1,1,DD,3
llama31_instruct,h1_dinc,65,main_perp,HaDl,3,0.48660000000000003,0.48660000000000003,0.48660000000000003,1,1,1,DD,3
llama31_instruct,h1_dinc,65,main_perp,HaHa,0,0.536,0.536,0.536,1,1,1,DD,5
llama31_instruct,h1_dinc,65,main_perp,HaHa,1,0.5591999999999999,0.5591999999999999,0.5591999999999999,1,1,1,DD,5
llama31_instruct,h1_dinc,65,main_perp,HaHa,2,0.5977,0.5977,0.5977,1,1,1,DD,5
llama31_instruct,h1_dinc,65,main_perp,HaHa,3,0.4238,0.42379999999999995,0.42379999999999995,0,0,0,DD,5
llama31_instruct,h1_dinc,65,main_perp,HaNc,0,0.6251,0.6251,0.6251,1,1,1,DD,7
llama31_instruct,h1_dinc,65,main_perp,HaNc,1,0.7013,0.7013,0.7013,1,1,1,DD,7
llama31_instruct,h1_dinc,65,main_perp,HaNc,2,0.2924,0.2924,0.2924,0,0,0,DD,7
llama31_instruct,h1_dinc,65,main_perp,HaNc,3,0.1934,0.19340000000000002,0.19340000000000002,0,0,0,DD,7
llama31_instruct,h1_dinc,65,main_perp,HaPc,0,0.6216,0.6216,0.6216,1,1,1,DD,9
llama31_instruct,h1_dinc,65,main_perp,HaPc,1,0.6182,0.6182,0.6182,1,1,1,DD,9
llama31_instruct,h1_dinc,65,main_perp,HaPc,2,0.515,0.515,0.515,1,1,1,DD,9
llama31_instruct,h1_dinc,65,main_perp,HaPc,3,0.29109999999999997,0.2911,0.2911,0,0,0,DD,9
llama31_instruct,h1_dinc,65,main_perp,HrAs,0,0.7599,0.7599,0.7599,1,1,1,MP,8
llama31_instruct,h1_dinc,65,main_perp,HrAs,1,0.6465,0.6465,0.6465,1,1,1,MP,8
llama31_instruct,h1_dinc,65,main_perp,HrAs,2,0.4841,0.4841,0.4841,1,1,1,MP,8
llama31_instruct,h1_dinc,65,main_perp,HrAs,3,0.6311,0.6311,0.6311,1,1,1,MP,8
llama31_instruct,h1_dinc,65,main_perp,HrBa,0,0.7978,0.7978,0.7978,1,1,1,CO1,2
llama31_instruct,h1_dinc,65,main_perp,HrBa,1,0.7225,0.7225,0.7225,1,1,1,CO1,2
llama31_instruct,h1_dinc,65,main_perp,HrBa,2,0.761,0.761,0.761,1,1,1,CO1,2
llama31_instruct,h1_dinc,65,main_perp,HrBa,3,0.6868,0.6868,0.6868,1,1,1,CO1,2
llama31_instruct,h1_dinc,65,main_perp,HrCh,0,0.7105,0.7105,0.7105,1,1,1,CO1,4
llama31_instruct,h1_dinc,65,main_perp,HrCh,1,0.5834,0.5834,0.5834,1,1,1,CO1,4
llama31_instruct,h1_dinc,65,main_perp,HrCh,2,0.6888,0.6888,0.6888,1,1,1,CO1,4
llama31_instruct,h1_dinc,65,main_perp,HrCh,3,0.679,0.679,0.679,1,1,1,CO1,4
llama31_instruct,h1_dinc,65,main_perp,HrHr,0,0.757,0.757,0.757,1,1,1,CO2,2
llama31_instruct,h1_dinc,65,main_perp,HrHr,1,0.6365,0.6365,0.6365,1,1,1,CO2,2
llama31_instruct,h1_dinc,65,main_perp,HrHr,2,0.6525,0.6525,0.6525,1,1,1,CO2,2
llama31_instruct,h1_dinc,65,main_perp,HrHr,3,0.6706,0.6706,0.6706,1,1,1,CO2,2
llama31_instruct,h1_dinc,65,main_perp,ShAs,0,0.7594000000000001,0.7594000000000001,0.7594000000000001,1,1,1,CO1,8
llama31_instruct,h1_dinc,65,main_perp,ShAs,1,0.7339,0.7339,0.7339,1,1,1,CO1,8
llama31_instruct,h1_dinc,65,main_perp,ShAs,2,0.7172000000000001,0.7172,0.7172,1,1,1,CO1,8
llama31_instruct,h1_dinc,65,main_perp,ShAs,3,0.5025,0.5025,0.5025,1,1,1,CO1,8
llama31_instruct,h1_dinc,65,main_perp,ShCo,0,0.7334,0.7334,0.7334,1,1,1,CO2,9
llama31_instruct,h1_dinc,65,main_perp,ShCo,1,0.7042,0.7042,0.7042,1,1,1,CO2,9
llama31_instruct,h1_dinc,65,main_perp,ShCo,2,0.5748,0.5748,0.5748,1,1,1,CO2,9
llama31_instruct,h1_dinc,65,main_perp,ShCo,3,0.4265,0.4265,0.4265,0,0,0,CO2,9
llama31_instruct,h1_dinc,65,main_perp,ShSh,0,0.7978,0.7978,0.7978,1,1,1,CO1,9
llama31_instruct,h1_dinc,65,main_perp,ShSh,1,0.717,0.717,0.717,1,1,1,CO1,9
llama31_instruct,h1_dinc,65,main_perp,ShSh,2,0.6718999999999999,0.6718999999999999,0.6718999999999999,1,1,1,CO1,9
llama31_instruct,h1_dinc,65,main_perp,ShSh,3,0.4723,0.47229999999999994,0.47229999999999994,1,1,1,CO1,9
llama31_instruct,h1_dinc,65,random,AsAs,0,0.1754,0.1754,0.1754,0,0,0,CO1,1
llama31_instruct,h1_dinc,65,random,AsAs,1,0.029600000000000015,0.029600000000000015,0.029600000000000015,0,0,0,CO1,1
llama31_instruct,h1_dinc,65,random,AsAs,2,0.0408,0.04080000000000006,0.04080000000000006,0,0,0,CO1,1
llama31_instruct,h1_dinc,65,random,AsAs,3,0.04530000000000001,0.04530000000000001,0.04530000000000001,0,0,0,CO1,1
llama31_instruct,h1_dinc,65,random,AsBa,0,0.18330000000000002,0.18330000000000002,0.18330000000000002,1,1,1,MP,2
llama31_instruct,h1_dinc,65,random,AsBa,1,0.08850000000000002,0.08850000000000002,0.08850000000000002,0,0,0,MP,2
llama31_instruct,h1_dinc,65,random,AsBa,2,0.12619999999999998,0.12619999999999998,0.12619999999999998,0,0,0,MP,2
llama31_instruct,h1_dinc,65,random,AsBa,3,0.054900000000000004,0.05489999999999995,0.05489999999999995,0,0,0,MP,2
llama31_instruct,h1_dinc,65,random,AsCh,0,0.1461,0.1461,0.1461,0,0,0,MP,4
llama31_instruct,h1_dinc,65,random,AsCh,1,0.08850000000000002,0.08850000000000002,0.08850000000000002,0,0,0,MP,4
llama31_instruct,h1_dinc,65,random,AsCh,2,0.06260000000000002,0.0626000000000001,0.0626000000000001,0,0,0,MP,4
llama31_instruct,h1_dinc,65,random,AsCh,3,0.07979999999999998,0.07979999999999998,0.07979999999999998,0,0,0,MP,4
llama31_instruct,h1_dinc,65,random,AsCm,0,0.1461,0.1461,0.1461,0,0,0,OD1,2
llama31_instruct,h1_dinc,65,random,AsCm,1,0.08999999999999997,0.08999999999999997,0.08999999999999997,0,0,0,OD1,2
llama31_instruct,h1_dinc,65,random,AsCm,2,0.04580000000000001,0.04580000000000006,0.04580000000000006,0,0,0,OD1,2
llama31_instruct,h1_dinc,65,random,AsCm,3,0.03140000000000001,0.031400000000000095,0.031400000000000095,0,0,0,OD1,2
llama31_instruct,h1_dinc,65,random,AsCo,0,0.15460000000000002,0.15460000000000002,0.15460000000000002,1,1,1,CO2,1
llama31_instruct,h1_dinc,65,random,AsCo,1,0.0922,0.0922,0.0922,0,0,0,CO2,1
llama31_instruct,h1_dinc,65,random,AsCo,2,0.0534,0.0534,0.0534,0,0,0,CO2,1
llama31_instruct,h1_dinc,65,random,AsCo,3,0.0665,0.0665,0.0665,0,0,0,CO2,1
llama31_instruct,h1_dinc,65,random,AsDl,0,0.2107,0.2107,0.2107,1,1,1,OD1,4
llama31_instruct,h1_dinc,65,random,AsDl,1,0.08850000000000002,0.08850000000000002,0.08850000000000002,0,0,0,OD1,4
llama31_instruct,h1_dinc,65,random,AsDl,2,0.017299999999999982,0.01729999999999987,0.01729999999999987,0,0,0,OD1,4
llama31_instruct,h1_dinc,65,random,AsDl,3,0.037500000000000006,0.03749999999999998,0.03749999999999998,0,0,0,OD1,4
llama31_instruct,h1_dinc,65,random,AsHa,0,0.1461,0.1461,0.1461,0,0,0,OD2,1
llama31_instruct,h1_dinc,65,random,AsHa,1,0.05980000000000002,0.05980000000000002,0.05980000000000002,0,0,0,OD2,1
llama31_instruct,h1_dinc,65,random,AsHa,2,0.0988,0.0988,0.0988,0,0,0,OD2,1
llama31_instruct,h1_dinc,65,random,AsHa,3,0.054900000000000004,0.05489999999999995,0.05489999999999995,0,0,0,OD2,1
llama31_instruct,h1_dinc,65,random,AsHr,0,0.11650000000000005,0.11650000000000005,0.11650000000000005,0,0,0,MP,6
llama31_instruct,h1_dinc,65,random,AsHr,1,0.08999999999999997,0.08999999999999997,0.08999999999999997,0,0,0,MP,6
llama31_instruct,h1_dinc,65,random,AsHr,2,0.05399999999999999,0.05400000000000005,0.05400000000000005,0,0,0,MP,6
llama31_instruct,h1_dinc,65,random,AsHr,3,0.04300000000000001,0.04300000000000004,0.04300000000000004,0,0,0,MP,6
llama31_instruct,h1_dinc,65,random,AsNc,0,0.1996,0.1996,0.1996,0,0,0,OD2,3
llama31_instruct,h1_dinc,65,random,AsNc,1,0.05880000000000002,0.05880000000000002,0.05880000000000002,0,0,0,OD2,3
llama31_instruct,h1_dinc,65,random,AsNc,2,0.0854,0.08540000000000003,0.08540000000000003,0,0,0,OD2,3
llama31_instruct,h1_dinc,65,random,AsNc,3,0.034399999999999986,0.034399999999999986,0.034399999999999986,0,0,0,OD2,3
llama31_instruct,h1_dinc,65,random,AsPc,0,0.15100000000000002,0.15100000000000002,0.15100000000000002,0,0,0,OD2,5
llama31_instruct,h1_dinc,65,random,AsPc,1,0.0948,0.0948,0.0948,1,1,1,OD2,5
llama31_instruct,h1_dinc,65,random,AsPc,2,0.08360000000000001,0.0835999999999999,0.0835999999999999,0,0,0,OD2,5
llama31_instruct,h1_dinc,65,random,AsPc,3,0.0665,0.0665,0.0665,0,0,0,OD2,5
llama31_instruct,h1_dinc,65,random,AsPd,0,0.21449999999999997,0.21449999999999997,0.21450000000000002,1,1,1,OD1,6
llama31_instruct,h1_dinc,65,random,AsPd,1,0.11870000000000003,0.11870000000000003,0.11870000000000003,0,0,0,OD1,6
llama31_instruct,h1_dinc,65,random,AsPd,2,0.04580000000000001,0.04580000000000006,0.04580000000000006,0,0,0,OD1,6
llama31_instruct,h1_dinc,65,random,AsPd,3,0.03140000000000001,0.031400000000000095,0.031400000000000095,0,0,0,OD1,6
llama31_instruct,h1_dinc,65,random,AsSh,0,0.0665,0.0665,0.0665,0,0,0,CO1,3
llama31_instruct,h1_dinc,65,random,AsSh,1,0.08360000000000001,0.08360000000000001,0.08360000000000001,0,0,0,CO1,3
llama31_instruct,h1_dinc,65,random,AsSh,2,0.0338,0.03379999999999994,0.03379999999999994,0,0,0,CO1,3
llama31_instruct,h1_dinc,65,random,AsSh,3,0.03689999999999999,0.03689999999999993,0.03689999999999993,0,0,0,CO1,3
llama31_instruct,h1_dinc,65,random,BaAs,0,0.15460000000000002,0.15460000000000002,0.15460000000000002,1,1,1,MP,1
llama31_instruct,h1_dinc,65,random,BaAs,1,0.05349999999999999,0.05349999999999999,0.05349999999999999,0,0,0,MP,1
llama31_instruct,h1_dinc,65,random,BaAs,2,0.12,0.12,0.12,0,0,0,MP,1
llama31_instruct,h1_dinc,65,random,BaAs,3,0.058800000000000074,0.058800000000000074,0.058800000000000074,0,0,0,MP,1
llama31_instruct,h1_dinc,65,random,BaBa,0,0.15100000000000002,0.15100000000000002,0.15100000000000002,0,0,0,CO2,3
