model,mode,steer_layer,variant,game_code,d_letter_slope,d_letter_range,d_letter_at_pos025,d_letter_at_neg025,d_act0_slope,d_act0_range,d_act0_at_pos025,d_act0_at_neg025,d_canon_slope,d_canon_range,d_canon_at_pos025,d_canon_at_neg025,d_beh_letter_slope,d_beh_letter_range,d_beh_letter_at_pos025,d_beh_letter_at_neg025,d_beh_act0_slope,d_beh_act0_range,d_beh_act0_at_pos025,d_beh_act0_at_neg025,d_beh_canon_slope,d_beh_canon_range,d_beh_canon_at_pos025,d_beh_canon_at_neg025,wave,family,num_pure_ne,complexity_score,payoff_conflict
llama31_instruct,h2_choice,65,main_perp,HaPc,-0.10007500000000001,0.049524999999999986,-0.03267499999999998,0.016850000000000007,-0.0985416666666667,0.047375,-0.028124999999999983,0.019250000000000017,-0.0985416666666667,0.047375,-0.028124999999999983,0.019250000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,DD,1,-0.4233901974057255,0.6000000000000001
llama31_instruct,h2_choice,65,main_perp,HrAs,-0.207325,0.10232500000000003,-0.04415000000000003,0.05817499999999999,0.03249166666666672,0.024475000000000018,0.017350000000000025,0.0031749999999999973,-0.0324916666666667,0.024475000000000025,-0.017350000000000032,-0.003175000000000011,-0.4166666666666666,0.25,0.0,0.25,-0.4166666666666666,0.25,0.0,0.25,0.4166666666666666,0.25,0.0,-0.25,8,MP,0,0.68329601758822,2.0
llama31_instruct,h2_choice,65,main_perp,HrBa,-0.2680333333333333,0.137175,-0.0619,0.075275,0.049783333333333325,0.03397499999999999,0.02489999999999999,0.001125000000000001,-0.04978333333333333,0.033975000000000005,-0.024900000000000005,-0.0011250000000000149,-0.4166666666666666,0.25,0.0,0.25,-0.4166666666666666,0.25,0.0,0.25,0.4166666666666666,0.25,0.0,-0.25,2,CO1,2,0.069651690163614,0.3999999999999999
llama31_instruct,h2_choice,65,main_perp,HrCh,-0.15660833333333327,0.07652499999999998,-0.027099999999999985,0.049425,0.08257499999999994,0.04327499999999998,0.016499999999999987,-0.026774999999999993,-0.08257499999999994,0.04327499999999998,-0.016499999999999987,0.026774999999999993,-0.41666666666666663,0.25,-0.25,0.0,0.41666666666666663,0.25,0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,4,CO1,2,0.3294593112989456,1.0
llama31_instruct,h2_choice,65,main_perp,HrHr,-0.13353333333333334,0.058800000000000005,-0.030400000000000017,0.028399999999999988,0.017300000000000055,0.025400000000000013,0.01915000000000002,0.014650000000000003,-0.017300000000000097,0.025400000000000034,-0.019150000000000028,-0.014649999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CO2,2,-0.0169508502148298,0.2
llama31_instruct,h2_choice,65,main_perp,ShAs,-0.07474999999999994,0.05622499999999999,0.013049999999999999,0.05622499999999999,-0.08201666666666664,0.05622499999999999,0.013049999999999999,0.05622499999999999,-0.08201666666666664,0.05622499999999999,0.013049999999999999,0.05622499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CO1,2,-0.3437457694579421,0.6000000000000001
llama31_instruct,h2_choice,65,main_perp,ShCo,-0.026650000000000004,0.030025000000000003,0.0001999999999999988,0.023774999999999998,-0.09008333333333338,0.052525000000000016,-0.015250000000000041,0.037274999999999975,-0.09008333333333338,0.052525000000000016,-0.015250000000000041,0.037274999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,CO2,2,-0.5169508502148299,0.2
llama31_instruct,h2_choice,65,main_perp,ShSh,-0.08836666666666665,0.054025000000000004,-0.017075,0.027250000000000003,-0.03923333333333334,0.03362499999999999,0.017075000000000007,0.03235000000000003,-0.03923333333333334,0.03362499999999999,0.017075000000000007,0.03235000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,CO1,2,-0.2571432290794982,0.8
llama31_instruct,h2_choice,65,random,AsAs,0.11464999999999999,0.062000000000000006,0.035949999999999996,-0.02605000000000001,0.07563333333333332,0.040499999999999994,0.025349999999999998,-0.015149999999999997,0.07563333333333332,0.040499999999999994,0.025349999999999998,-0.015149999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CO1,2,-0.5169508502148299,0.2
llama31_instruct,h2_choice,65,random,AsBa,0.19132499999999997,0.10605,0.07149999999999998,-0.03455000000000002,0.04580833333333337,0.02715000000000002,0.005600000000000022,-0.009900000000000006,-0.0458083333333334,0.027150000000000035,-0.005600000000000049,0.009899999999999992,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,2,MP,0,0.5678259637502947,1.7999999999999998
llama31_instruct,h2_choice,65,random,AsCh,0.15535833333333332,0.08085,0.05177500000000001,-0.022525000000000003,0.06587499999999998,0.036275,-0.006975000000000009,-0.036275,-0.06587499999999995,0.036274999999999974,0.006974999999999981,0.036274999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,MP,0,0.3368858560744445,1.4
llama31_instruct,h2_choice,65,random,AsCm,0.14359999999999998,0.070475,0.028875000000000012,-0.041599999999999984,0.10799999999999997,0.055900000000000005,0.014225000000000015,-0.03334999999999996,-0.10799999999999997,0.055900000000000005,-0.014225000000000015,0.03334999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,OD1,1,0.7408346464128569,1.7999999999999998
llama31_instruct,h2_choice,65,random,AsCo,0.13767499999999996,0.06642500000000001,0.04085,-0.025575000000000007,0.09359166666666666,0.056975,0.022400000000000017,-0.03457499999999998,0.09359166666666666,0.056975,0.022400000000000017,-0.03457499999999998,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,1,CO2,2,-0.6035533905932737,0.0
llama31_instruct,h2_choice,65,random,AsDl,0.1321,0.0717,0.051525,-0.020175,0.11750000000000005,0.06305000000000004,0.024425000000000058,-0.03862499999999998,-0.11750000000000003,0.06305000000000002,-0.02442500000000003,0.03862499999999999,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,4,OD1,1,0.5098945387370066,1.4
llama31_instruct,h2_choice,65,random,AsHa,0.16225,0.08305000000000001,0.050475000000000006,-0.03257500000000001,0.025033333333333387,0.02372500000000001,0.02372500000000001,0.017524999999999985,0.025033333333333387,0.02372500000000001,0.02372500000000001,0.017524999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OD2,1,0.048014323385306,0.6000000000000001
llama31_instruct,h2_choice,65,random,AsHr,0.10674999999999996,0.062875,0.01345000000000001,-0.04942499999999999,0.04959999999999997,0.03982499999999997,0.014600000000000002,-0.010724999999999985,-0.04959999999999997,0.03982499999999997,-0.014600000000000002,0.010724999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,MP,0,0.68329601758822,2.0
llama31_instruct,h2_choice,65,random,AsNc,0.18376666666666666,0.09455,0.06242500000000001,-0.032124999999999994,0.06528333333333332,0.03465,0.011975000000000013,-0.022674999999999987,0.06528333333333332,0.03465,0.011975000000000013,-0.022674999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,OD2,1,0.1634843772232312,0.8
llama31_instruct,h2_choice,65,random,AsPc,0.18625,0.09897500000000001,0.056999999999999995,-0.04197500000000001,0.04485000000000005,0.032000000000000015,0.006250000000000019,-0.01767500000000001,0.04485000000000005,0.032000000000000015,0.006250000000000019,-0.01767500000000001,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,5,OD2,1,-0.1829257842905442,0.2
llama31_instruct,h2_choice,65,random,AsPd,0.18793333333333329,0.099,0.057324999999999994,-0.04167500000000001,0.13559999999999994,0.06759999999999995,0.01872499999999995,-0.048875,-0.13559999999999997,0.06759999999999997,-0.018724999999999964,0.048875,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,6,OD1,1,0.3944244848990815,1.2
llama31_instruct,h2_choice,65,random,AsSh,0.09036666666666664,0.043899999999999995,0.043899999999999995,0.0,0.039700000000000076,0.020900000000000002,0.01680000000000005,0.0,0.039700000000000076,0.020900000000000002,0.01680000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CO1,2,-0.3437457694579421,0.6000000000000001
llama31_instruct,h2_choice,65,random,BaAs,0.16950833333333337,0.09022500000000003,0.06797500000000002,-0.022250000000000006,0.015924999999999984,0.015100000000000002,0.0053249999999999825,0.00449999999999999,0.015924999999999984,0.015100000000000002,0.0053249999999999825,0.00449999999999999,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,1,MP,0,0.5678259637502947,1.7999999999999998
llama31_instruct,h2_choice,65,random,BaBa,0.20970833333333336,0.104475,0.061149999999999996,-0.043325,-0.014774999999999964,0.02314999999999999,-0.016149999999999984,-0.013925000000000007,-0.014774999999999964,0.02314999999999999,-0.016149999999999984,-0.013925000000000007,0.5833333333333334,0.25,0.25,0.0,-0.5833333333333334,0.25,-0.25,0.0,-0.5833333333333334,0.25,-0.25,0.0,3,CO2,2,-0.0169508502148298,0.2
llama31_instruct,h2_choice,65,random,BaCh,0.12195833333333334,0.06722500000000001,0.042874999999999996,-0.024350000000000004,0.02987499999999997,0.028075000000000003,-0.0010750000000000204,-0.022200000000000004,0.02987499999999997,0.028075000000000003,-0.0010750000000000204,-0.022200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CO2,2,0.1562542305420579,0.6000000000000001
llama31_instruct,h2_choice,65,random,BaCm,0.1897083333333333,0.09739999999999999,0.051374999999999976,-0.04602500000000001,-0.05247500000000001,0.0374,-0.036525,-0.015725000000000003,-0.05247500000000001,0.0374,-0.036525,-0.015725000000000003,0.9166666666666665,0.5,0.25,-0.25,-0.0833333333333334,0.5,-0.25,-0.25,-0.0833333333333334,0.5,-0.25,-0.25,1,OD1,1,0.2789544310611563,1.0
llama31_instruct,h2_choice,65,random,BaCo,0.21903333333333333,0.11477500000000003,0.043925000000000006,-0.07085000000000002,0.007416666666666644,0.043725000000000014,0.001575000000000007,0.008350000000000024,0.007416666666666644,0.043725000000000014,0.001575000000000007,0.008350000000000024,0.6666666666666667,0.25,0.0,-0.25,0.6666666666666667,0.25,0.0,-0.25,0.6666666666666667,0.25,0.0,-0.25,3,MP,0,0.4523559099123697,1.6
llama31_instruct,h2_choice,65,random,BaDl,0.2019916666666666,0.09649999999999999,0.05269999999999998,-0.043800000000000006,-0.017974999999999953,0.030224999999999974,-0.02144999999999997,-0.012849999999999986,-0.017974999999999953,0.030224999999999974,-0.02144999999999997,-0.012849999999999986,0.5833333333333334,0.25,0.25,0.0,-0.5833333333333334,0.25,-0.25,0.0,-0.5833333333333334,0.25,-0.25,0.0,3,OD1,1,0.5098945387370066,1.4
llama31_instruct,h2_choice,65,random,BaHa,0.24194999999999994,0.12474999999999999,0.046450000000000005,-0.07829999999999998,0.035533333333333354,0.031400000000000025,0.02605000000000003,0.0023500000000000187,-0.03553333333333331,0.03140000000000001,-0.026050000000000018,-0.0023500000000000187,0.4166666666666666,0.25,0.0,-0.25,0.4166666666666666,0.25,0.0,-0.25,-0.4166666666666666,0.25,0.0,0.25,2,OD2,1,0.048014323385306,0.6000000000000001
llama31_instruct,h2_choice,65,random,BaHr,0.27414166666666673,0.1342,0.07082500000000001,-0.063375,-0.004675000000000049,0.040325,0.005174999999999971,0.017275,-0.004675000000000049,0.040325,0.005174999999999971,0.017275,0.49999999999999994,0.25,0.25,0.0,0.49999999999999994,0.25,0.25,0.0,0.49999999999999994,0.25,0.25,0.0,5,CO1,2,0.069651690163614,0.3999999999999999
llama31_instruct,h2_choice,65,random,BaNc,0.2146166666666667,0.10927500000000001,0.070325,-0.03895000000000002,-0.05578333333333337,0.035625000000000004,0.0005249999999999769,0.021300000000000006,0.05578333333333336,0.03562500000000002,-0.0005249999999999977,-0.021300000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,OD2,1,0.1634843772232312,0.8
llama31_instruct,h2_choice,65,random,BaPc,0.21474999999999997,0.10182499999999998,0.08034999999999998,-0.021475000000000008,0.05731666666666669,0.029650000000000024,0.01924999999999999,-0.0077250000000000235,-0.05731666666666671,0.029650000000000037,-0.01924999999999999,0.007725000000000037,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,6,OD2,1,0.2789544310611563,1.0
llama31_instruct,h2_choice,65,random,BaPd,0.09254166666666666,0.053125000000000006,0.034925,-0.013374999999999998,0.0398916666666667,0.025674999999999996,0.00687500000000002,-0.01137499999999999,0.0398916666666667,0.025674999999999996,0.00687500000000002,-0.01137499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,OD1,1,0.3944244848990815,1.2
llama31_instruct,h2_choice,65,random,BaSh,0.20359166666666664,0.10695,0.07847499999999999,-0.028475000000000014,-0.07729166666666668,0.05015000000000001,-0.021175000000000006,0.028975,-0.07729166666666668,0.05015000000000001,-0.021175000000000006,0.028975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,MP,0,0.3368858560744445,1.4
llama31_instruct,h2_choice,65,random,ChAs,0.18228333333333324,0.09117499999999999,0.0339,-0.05727499999999999,-0.01854999999999995,0.017100000000000004,-0.003949999999999995,-0.0020250000000000268,-0.01854999999999995,0.017100000000000004,-0.003949999999999995,-0.0020250000000000268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,MP,0,0.3368858560744445,1.4
llama31_instruct,h2_choice,65,random,ChBa,0.24619999999999997,0.140325,0.08630000000000002,-0.05402499999999999,0.013399999999999948,0.014700000000000019,-0.0034499999999999947,-0.007124999999999965,0.013399999999999948,0.014700000000000019,-0.0034499999999999947,-0.007124999999999965,0.8333333333333331,0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CO2,2,0.1562542305420579,0.6000000000000001
llama31_instruct,h2_choice,65,random,ChCh,0.17819999999999997,0.08259999999999998,0.06059999999999999,-0.021999999999999992,0.0097333333333333,0.02164999999999999,-0.0003500000000000031,-0.006949999999999984,0.0097333333333333,0.02164999999999999,-0.0003500000000000031,-0.006949999999999984,1.0833333333333333,0.5,0.25,-0.25,-0.2500000000000001,0.25,-0.25,-0.25,-0.2500000000000001,0.25,-0.25,-0.25,6,CO2,2,0.2428567709205017,0.8
llama31_instruct,h2_choice,65,random,ChCm,0.245125,0.12887500000000002,0.08359999999999998,-0.045275000000000024,-0.021341666666666693,0.03022500000000003,0.023800000000000016,0.03022500000000003,-0.021341666666666693,0.03022500000000003,0.023800000000000016,0.03022500000000003,0.5833333333333334,0.25,0.25,0.0,-0.5833333333333334,0.25,-0.25,0.0,-0.5833333333333334,0.25,-0.25,0.0,7,OD1,1,0.6253645925749319,1.6
llama31_instruct,h2_choice,65,random,ChCo,0.2227833333333333,0.10617499999999999,0.09784999999999999,-0.008324999999999999,-0.02901666666666668,0.05107500000000001,-0.022950000000000012,-0.02402500000000002,-0.02901666666666668,0.05107500000000001,-0.022950000000000012,-0.02402500000000002,0.9999999999999999,0.5,0.25,-0.25,-0.16666666666666674,0.25,-0.25,-0.25,-0.16666666666666674,0.25,-0.25,-0.25,9,MP,0,0.1059457483985941,1.0
llama31_instruct,h2_choice,65,random,ChDl,0.2074166666666667,0.10252500000000002,0.034550000000000025,-0.067975,-0.029566666666666686,0.029250000000000012,-0.021600000000000008,-0.007875000000000007,-0.029566666666666686,0.029250000000000012,-0.021600000000000008,-0.007875000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,OD1,1,0.7408346464128569,1.7999999999999998
llama31_instruct,h2_choice,65,random,ChHa,0.18846666666666675,0.10205000000000004,0.06405000000000001,-0.038000000000000034,-0.015916666666666718,0.022950000000000026,0.01249999999999997,0.022950000000000026,0.01591666666666669,0.022950000000000026,-0.012499999999999983,-0.022950000000000026,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,8,OD2,1,-0.1829257842905442,0.2
llama31_instruct,h2_choice,65,random,ChHr,0.23396666666666666,0.130125,0.06842500000000001,-0.06169999999999999,0.062450000000000006,0.040925,0.007074999999999998,-0.01565000000000001,0.062450000000000006,0.040925,0.007074999999999998,-0.01565000000000001,1.166666666666666,0.75,0.25,-0.5,0.6666666666666667,0.5,0.25,0.0,0.6666666666666667,0.5,0.25,0.0,6,CO1,2,0.3294593112989456,1.0
llama31_instruct,h2_choice,65,random,CmAs,0.06912499999999998,0.037625,0.018299999999999976,-0.019325000000000023,0.01567499999999999,0.013975000000000022,0.001250000000000022,-0.00972499999999997,-0.01567499999999992,0.013975000000000015,-0.0012500000000000011,0.009724999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,OD1,1,0.2694301256218253,1.7999999999999998
llama31_instruct,h2_choice,65,random,CmCm,0.08632499999999997,0.04630000000000001,0.021149999999999995,-0.025150000000000013,-0.0036583333333333324,0.013049999999999985,0.003599999999999985,0.0044500000000000026,0.0036583333333332795,0.013049999999999978,-0.003599999999999992,-0.004449999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,DD,1,-0.3079201435678004,0.8
llama31_instruct,h2_choice,65,random,CmDl,0.07323333333333329,0.035874999999999976,0.01974999999999997,-0.016125000000000007,-0.04049999999999997,0.021524999999999975,-0.012599999999999965,0.00892500000000001,0.04049999999999999,0.02152499999999999,0.012599999999999972,-0.008925000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,DD,1,0.0384900179459749,1.4
llama31_instruct,h2_choice,65,random,CmHa,0.08650833333333335,0.04647500000000001,0.03265000000000001,-0.009400000000000006,-0.016375000000000042,0.01907500000000001,0.003349999999999964,0.01029999999999999,0.016375000000000025,0.01907500000000001,-0.003349999999999964,-0.010299999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,DD,1,0.0384900179459749,1.4
llama31_instruct,h2_choice,65,random,CmNc,0.08795000000000001,0.04372500000000002,0.032075,-0.006350000000000008,-0.02769999999999998,0.024800000000000003,0.007825000000000006,0.024800000000000003,0.02769999999999996,0.02479999999999999,-0.007824999999999999,-0.02479999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,DD,1,0.2694301256218253,1.7999999999999998
llama31_instruct,h2_choice,65,random,CoAs,0.200925,0.0952,0.044075,-0.051125000000000004,0.11107500000000003,0.054900000000000004,0.012775000000000036,-0.040525000000000005,0.11107500000000003,0.054900000000000004,0.012775000000000036,-0.040525000000000005,0.5833333333333333,0.25,0.0,-0.25,0.5833333333333333,0.25,0.0,-0.25,0.5833333333333333,0.25,0.0,-0.25,7,CO2,2,-0.6035533905932737,0.0
llama31_instruct,h2_choice,65,random,CoCo,0.14690833333333336,0.08817500000000002,0.048275,-0.03990000000000002,0.08320833333333341,0.044625000000000054,0.00522499999999998,-0.031250000000000056,0.08320833333333341,0.044625000000000054,0.00522499999999998,-0.031250000000000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,CO1,2,-0.5169508502148299,0.2
llama31_instruct,h2_choice,65,random,CoSh,0.11564166666666663,0.06867499999999999,0.05292499999999998,-0.01575,0.06762499999999994,0.03857499999999997,0.023074999999999957,-0.015500000000000014,0.06762499999999994,0.03857499999999997,0.023074999999999957,-0.015500000000000014,0.33333333333333337,0.25,0.25,0.0,0.33333333333333337,0.25,0.25,0.0,0.33333333333333337,0.25,0.25,0.0,8,CO2,2,-0.5169508502148299,0.2
llama31_instruct,h2_choice,65,random,HaAs,0.16234999999999997,0.07970000000000001,0.02309999999999999,-0.05660000000000002,0.05470000000000003,0.029949999999999977,0.011349999999999999,-0.016650000000000026,0.05470000000000003,0.029949999999999977,0.011349999999999999,-0.016650000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,OD2,1,-0.4233901974057255,0.6000000000000001
llama31_instruct,h2_choice,65,random,HaBa,0.15771666666666667,0.07930000000000001,0.0553,-0.024000000000000004,0.1239166666666667,0.05890000000000002,0.03635000000000002,-0.02255,0.1239166666666667,0.05890000000000002,0.03635000000000002,-0.02255,0.8333333333333331,0.5,0.25,-0.25,0.8333333333333331,0.5,0.25,-0.25,0.8333333333333331,0.5,0.25,-0.25,9,OD2,1,-0.4233901974057255,0.6000000000000001
llama31_instruct,h2_choice,65,random,HaCm,0.16832499999999995,0.08582499999999998,0.05205,-0.03377499999999998,0.09800833333333336,0.048424999999999996,0.020500000000000018,-0.026574999999999988,0.09800833333333336,0.048424999999999996,0.020500000000000018,-0.026574999999999988,0.4166666666666666,0.25,0.0,-0.25,0.4166666666666666,0.25,0.0,-0.25,0.4166666666666666,0.25,0.0,-0.25,1,DD,1,0.0384900179459749,1.4
llama31_instruct,h2_choice,65,random,HaDl,0.14084999999999998,0.07189999999999999,0.03717499999999998,-0.03472500000000001,0.11881666666666658,0.062099999999999975,0.036374999999999935,-0.02572500000000004,0.11881666666666658,0.062099999999999975,0.036374999999999935,-0.02572500000000004,0.6666666666666667,0.25,0.25,0.0,0.6666666666666667,0.25,0.25,0.0,0.6666666666666667,0.25,0.25,0.0,3,DD,1,-0.1924500897298753,1.0
llama31_instruct,h2_choice,65,random,HaHa,0.09556666666666666,0.04667500000000001,0.01832499999999998,-0.028350000000000028,0.06756666666666658,0.032275000000000026,0.01832499999999998,-0.011549999999999977,0.06756666666666658,0.032275000000000026,0.01832499999999998,-0.011549999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,DD,1,-0.6543303050815759,0.2
