delta_c,shap_delta_c,model
2.0,0.7007273659967973,llama31_instruct
2.0,0.5022752398691515,llama31_instruct
2.0,1.0278272274923153,llama31_instruct
2.0,1.354192993502427,llama31_instruct
2.0,1.3797256635414663,llama31_instruct
2.0,1.0139353370725028,llama31_instruct
2.0,0.6527954301223247,llama31_instruct
2.0,0.7007273659967973,llama31_instruct
2.0,0.5022752398691515,llama31_instruct
2.0,1.0278272274923153,llama31_instruct
2.0,1.354192993502427,llama31_instruct
2.0,1.3797256635414663,llama31_instruct
2.0,1.0139353370725028,llama31_instruct
2.0,0.6527954301223247,llama31_instruct
2.0,0.7007273659967973,llama31_instruct
2.0,0.5022752398691515,llama31_instruct
2.0,1.0278272274923153,llama31_instruct
2.0,1.354192993502427,llama31_instruct
2.0,1.3797256635414663,llama31_instruct
2.0,1.1762319568512274,llama31_instruct
2.0,0.7630749233411419,llama31_instruct
2.0,0.7960474859774544,llama31_instruct
2.0,0.5773020570549238,llama31_instruct
2.0,1.17867665146318,llama31_instruct
2.0,1.5612524133211387,llama31_instruct
2.0,1.646159351821087,llama31_instruct
2.0,1.1762319568512274,llama31_instruct
2.0,0.7630749233411419,llama31_instruct
2.0,0.7960474859774544,llama31_instruct
2.0,0.5773020570549238,llama31_instruct
2.0,1.17867665146318,llama31_instruct
2.0,1.5612524133211387,llama31_instruct
2.0,1.646159351821087,llama31_instruct
2.0,1.1762319568512274,llama31_instruct
2.0,0.7630749233411419,llama31_instruct
2.0,0.7960474859774544,llama31_instruct
2.0,0.5773020570549238,llama31_instruct
2.0,1.17867665146318,llama31_instruct
2.0,1.5612524133211387,llama31_instruct
2.0,1.646159351821087,llama31_instruct
2.0,1.1762319568512274,llama31_instruct
2.0,0.7630749233411419,llama31_instruct
2.0,0.7960474859774544,llama31_instruct
2.0,0.5773020570549238,llama31_instruct
2.0,1.17867665146318,llama31_instruct
2.0,1.5612524133211387,llama31_instruct
2.0,1.646159351821087,llama31_instruct
1.0,0.23647962119008664,llama31_instruct
1.0,0.23631610384325794,llama31_instruct
1.0,0.2279186068926405,llama31_instruct
1.0,0.012472129403928355,llama31_instruct
1.0,0.25121498134595,llama31_instruct
1.0,0.32143296670744304,llama31_instruct
1.0,0.04404519255609254,llama31_instruct
1.0,0.23647962119008664,llama31_instruct
1.0,0.23631610384325794,llama31_instruct
1.0,0.2279186068926405,llama31_instruct
1.0,0.012472129403928355,llama31_instruct
1.0,0.25121498134595,llama31_instruct
1.0,0.32143296670744304,llama31_instruct
1.0,0.04404519255609254,llama31_instruct
1.0,0.23647962119008664,llama31_instruct
1.0,0.23631610384325794,llama31_instruct
1.0,0.2279186068926405,llama31_instruct
1.0,0.012472129403928355,llama31_instruct
1.0,0.25121498134595,llama31_instruct
1.0,0.32143296670744304,llama31_instruct
1.0,0.04404519255609254,llama31_instruct
1.0,0.23647962119008664,llama31_instruct
1.0,0.23631610384325794,llama31_instruct
1.0,0.2279186068926405,llama31_instruct
1.0,0.012472129403928355,llama31_instruct
1.0,0.25121498134595,llama31_instruct
1.0,0.32143296670744304,llama31_instruct
1.0,0.04404519255609254,llama31_instruct
1.0,0.2623930223693323,llama31_instruct
1.0,0.1399017151292649,llama31_instruct
1.0,0.07060975900697913,llama31_instruct
1.0,-0.09885918202773163,llama31_instruct
1.0,0.2831501974849667,llama31_instruct
1.0,0.3429128870925182,llama31_instruct
1.0,0.13219950599103936,llama31_instruct
1.0,0.2623930223693323,llama31_instruct
1.0,0.1399017151292649,llama31_instruct
1.0,0.07060975900697913,llama31_instruct
1.0,-0.09885918202773163,llama31_instruct
1.0,0.2831501974849667,llama31_instruct
1.0,0.3429128870925182,llama31_instruct
1.0,0.13219950599103936,llama31_instruct
1.0,0.2623930223693323,llama31_instruct
1.0,0.1399017151292649,llama31_instruct
1.0,0.07060975900697913,llama31_instruct
1.0,-0.09885918202773163,llama31_instruct
1.0,0.2831501974849667,llama31_instruct
1.0,0.3429128870925182,llama31_instruct
1.0,0.13219950599103936,llama31_instruct
1.0,0.2623930223693323,llama31_instruct
1.0,0.1399017151292649,llama31_instruct
1.0,0.07060975900697913,llama31_instruct
1.0,-0.09885918202773163,llama31_instruct
1.0,0.2831501974849667,llama31_instruct
1.0,0.3429128870925182,llama31_instruct
1.0,0.13219950599103936,llama31_instruct
1.0,0.27700868167552917,llama31_instruct
1.0,0.0880671339923857,llama31_instruct
1.0,0.2508701039702678,llama31_instruct
1.0,0.10670223395563969,llama31_instruct
1.0,0.29504344547523126,llama31_instruct
1.0,0.36933465251816006,llama31_instruct
1.0,0.12590326198549495,llama31_instruct
1.0,0.27700868167552917,llama31_instruct
1.0,0.0880671339923857,llama31_instruct
1.0,0.2508701039702678,llama31_instruct
1.0,0.10670223395563969,llama31_instruct
1.0,0.29504344547523126,llama31_instruct
1.0,0.36933465251816006,llama31_instruct
1.0,0.12590326198549495,llama31_instruct
1.0,0.27700868167552917,llama31_instruct
1.0,0.0880671339923857,llama31_instruct
1.0,0.2508701039702678,llama31_instruct
1.0,0.10670223395563969,llama31_instruct
1.0,0.29504344547523126,llama31_instruct
1.0,0.36933465251816006,llama31_instruct
1.0,0.12590326198549495,llama31_instruct
1.0,0.27700868167552917,llama31_instruct
1.0,0.0880671339923857,llama31_instruct
1.0,0.2508701039702678,llama31_instruct
1.0,0.10670223395563969,llama31_instruct
1.0,0.29504344547523126,llama31_instruct
1.0,0.36933465251816006,llama31_instruct
1.0,0.12590326198549495,llama31_instruct
-1.0,-2.346094953869394,llama31_instruct
-1.0,-2.06499219301279,llama31_instruct
-1.0,-2.0645080425337343,llama31_instruct
-1.0,-1.2915682107559994,llama31_instruct
-1.0,-2.624212054173965,llama31_instruct
-1.0,-2.8636523776785983,llama31_instruct
-1.0,-2.649682639313859,llama31_instruct
-1.0,-2.346094953869394,llama31_instruct
-1.0,-2.06499219301279,llama31_instruct
-1.0,-2.0645080425337343,llama31_instruct
-1.0,-1.2915682107559994,llama31_instruct
-1.0,-2.624212054173965,llama31_instruct
-1.0,-2.8636523776785983,llama31_instruct
-1.0,-2.649682639313859,llama31_instruct
-1.0,-2.346094953869394,llama31_instruct
-1.0,-2.06499219301279,llama31_instruct
-1.0,-2.0645080425337343,llama31_instruct
-1.0,-1.2915682107559994,llama31_instruct
-1.0,-2.624212054173965,llama31_instruct
-1.0,-2.8636523776785983,llama31_instruct
-1.0,-2.649682639313859,llama31_instruct
-1.0,-2.346094953869394,llama31_instruct
-1.0,-2.06499219301279,llama31_instruct
-1.0,-2.0645080425337343,llama31_instruct
-1.0,-1.2915682107559994,llama31_instruct
-1.0,-2.624212054173965,llama31_instruct
-1.0,-2.8636523776785983,llama31_instruct
-1.0,-2.649682639313859,llama31_instruct
1.0,0.3511420395796401,llama31_instruct
1.0,0.2415137370677472,llama31_instruct
1.0,0.2761808967581266,llama31_instruct
1.0,0.17996521822248918,llama31_instruct
1.0,0.3722525110992843,llama31_instruct
1.0,0.4011766597497939,llama31_instruct
1.0,0.2209485232013472,llama31_instruct
1.0,0.3511420395796401,llama31_instruct
1.0,0.2415137370677472,llama31_instruct
1.0,0.2761808967581266,llama31_instruct
1.0,0.17996521822248918,llama31_instruct
1.0,0.3722525110992843,llama31_instruct
1.0,0.4011766597497939,llama31_instruct
1.0,0.2209485232013472,llama31_instruct
1.0,0.3511420395796401,llama31_instruct
1.0,0.2415137370677472,llama31_instruct
1.0,0.2761808967581266,llama31_instruct
1.0,0.17996521822248918,llama31_instruct
1.0,0.3722525110992843,llama31_instruct
1.0,0.4011766597497939,llama31_instruct
1.0,0.2209485232013472,llama31_instruct
1.0,0.3511420395796401,llama31_instruct
1.0,0.2415137370677472,llama31_instruct
1.0,0.2761808967581266,llama31_instruct
1.0,0.17996521822248918,llama31_instruct
1.0,0.3722525110992843,llama31_instruct
1.0,0.4011766597497939,llama31_instruct
1.0,0.2209485232013472,llama31_instruct
-1.0,-2.195032394725629,llama31_instruct
-1.0,-1.8975198286610873,llama31_instruct
-1.0,-1.901342773639436,llama31_instruct
-1.0,-1.0389591922265131,llama31_instruct
-1.0,-2.2683224705361287,llama31_instruct
-1.0,-3.165513679523848,llama31_instruct
-1.0,-2.5248829662053747,llama31_instruct
-1.0,-2.195032394725629,llama31_instruct
-1.0,-1.8975198286610873,llama31_instruct
-1.0,-1.901342773639436,llama31_instruct
-1.0,-1.0389591922265131,llama31_instruct
-1.0,-2.2683224705361287,llama31_instruct
-1.0,-3.165513679523848,llama31_instruct
-1.0,-2.5248829662053747,llama31_instruct
-1.0,-2.195032394725629,llama31_instruct
-1.0,-1.8975198286610873,llama31_instruct
-1.0,-1.901342773639436,llama31_instruct
-1.0,-1.0389591922265131,llama31_instruct
-1.0,-2.2683224705361287,llama31_instruct
-1.0,-3.165513679523848,llama31_instruct
-1.0,-2.5248829662053747,llama31_instruct
-1.0,-2.195032394725629,llama31_instruct
-1.0,-1.8975198286610873,llama31_instruct
-1.0,-1.901342773639436,llama31_instruct
-1.0,-1.0389591922265131,llama31_instruct
-1.0,-2.2683224705361287,llama31_instruct
-1.0,-3.165513679523848,llama31_instruct
-1.0,-2.5248829662053747,llama31_instruct
1.0,0.269537332742141,llama31_instruct
1.0,0.1667256488737548,llama31_instruct
1.0,0.20334428187573136,llama31_instruct
1.0,0.05648499284866831,llama31_instruct
1.0,0.2902945078577754,llama31_instruct
1.0,0.34988672221292616,llama31_instruct
1.0,0.13934381636384802,llama31_instruct
1.0,0.269537332742141,llama31_instruct
1.0,0.1667256488737548,llama31_instruct
1.0,0.20334428187573136,llama31_instruct
1.0,0.05648499284866831,llama31_instruct
1.0,0.2902945078577754,llama31_instruct
1.0,0.34988672221292616,llama31_instruct
1.0,0.13934381636384802,llama31_instruct
1.0,0.269537332742141,llama31_instruct
1.0,0.1667256488737548,llama31_instruct
1.0,0.20334428187573136,llama31_instruct
1.0,0.05648499284866831,llama31_instruct
1.0,0.2902945078577754,llama31_instruct
1.0,0.34988672221292616,llama31_instruct
1.0,0.13934381636384802,llama31_instruct
1.0,0.269537332742141,llama31_instruct
1.0,0.1667256488737548,llama31_instruct
1.0,0.20334428187573136,llama31_instruct
1.0,0.05648499284866831,llama31_instruct
1.0,0.2902945078577754,llama31_instruct
1.0,0.34988672221292616,llama31_instruct
1.0,0.13934381636384802,llama31_instruct
1.0,0.16504886086771114,llama31_instruct
1.0,0.046611796332378025,llama31_instruct
1.0,0.09239502328705734,llama31_instruct
1.0,-0.12093444512932625,llama31_instruct
1.0,0.1947405707723614,llama31_instruct
1.0,0.0768464265417007,llama31_instruct
1.0,-0.06692528436457261,llama31_instruct
1.0,0.16504886086771114,llama31_instruct
1.0,0.046611796332378025,llama31_instruct
1.0,0.09239502328705734,llama31_instruct
1.0,-0.12093444512932625,llama31_instruct
1.0,0.1947405707723614,llama31_instruct
1.0,0.0768464265417007,llama31_instruct
1.0,-0.06692528436457261,llama31_instruct
1.0,0.16504886086771114,llama31_instruct
1.0,0.046611796332378025,llama31_instruct
1.0,0.09239502328705734,llama31_instruct
1.0,-0.12093444512932625,llama31_instruct
1.0,0.1947405707723614,llama31_instruct
1.0,0.0768464265417007,llama31_instruct
1.0,-0.06692528436457261,llama31_instruct
1.0,0.16504886086771114,llama31_instruct
1.0,0.046611796332378025,llama31_instruct
1.0,0.09239502328705734,llama31_instruct
1.0,-0.12093444512932625,llama31_instruct
1.0,0.1947405707723614,llama31_instruct
1.0,0.0768464265417007,llama31_instruct
1.0,-0.06692528436457261,llama31_instruct
1.0,0.23607447788769673,llama31_instruct
1.0,0.2359109605408677,llama31_instruct
1.0,0.21753264883587078,llama31_instruct
1.0,0.009684274517648953,llama31_instruct
1.0,0.25080983804356033,llama31_instruct
1.0,0.32074703556200906,llama31_instruct
1.0,0.04325920110575977,llama31_instruct
1.0,0.23607447788769673,llama31_instruct
1.0,0.2359109605408677,llama31_instruct
1.0,0.21753264883587078,llama31_instruct
1.0,0.009684274517648953,llama31_instruct
1.0,0.25080983804356033,llama31_instruct
1.0,0.32074703556200906,llama31_instruct
1.0,0.04325920110575977,llama31_instruct
1.0,0.23607447788769673,llama31_instruct
1.0,0.2359109605408677,llama31_instruct
1.0,0.21753264883587078,llama31_instruct
1.0,0.009684274517648953,llama31_instruct
1.0,0.25080983804356033,llama31_instruct
1.0,0.32074703556200906,llama31_instruct
1.0,0.04325920110575977,llama31_instruct
1.0,0.23607447788769673,llama31_instruct
1.0,0.2359109605408677,llama31_instruct
1.0,0.21753264883587078,llama31_instruct
1.0,0.009684274517648953,llama31_instruct
1.0,0.25080983804356033,llama31_instruct
1.0,0.32074703556200906,llama31_instruct
1.0,0.04325920110575977,llama31_instruct
1.0,0.32155143781683326,llama31_instruct
1.0,0.2456517232368801,llama31_instruct
1.0,0.20977575084895628,llama31_instruct
1.0,0.10294550460223222,llama31_instruct
1.0,0.33544332823664663,llama31_instruct
1.0,0.4435600459848996,llama31_instruct
1.0,0.1988117233616599,llama31_instruct
1.0,0.32155143781683326,llama31_instruct
1.0,0.2456517232368801,llama31_instruct
1.0,0.20977575084895628,llama31_instruct
1.0,0.10294550460223222,llama31_instruct
1.0,0.33544332823664663,llama31_instruct
1.0,0.4435600459848996,llama31_instruct
1.0,0.1988117233616599,llama31_instruct
1.0,0.32155143781683326,llama31_instruct
1.0,0.2456517232368801,llama31_instruct
1.0,0.20977575084895628,llama31_instruct
1.0,0.10294550460223222,llama31_instruct
1.0,0.33544332823664663,llama31_instruct
1.0,0.4435600459848996,llama31_instruct
1.0,0.1988117233616599,llama31_instruct
1.0,0.32155143781683326,llama31_instruct
1.0,0.2456517232368801,llama31_instruct
1.0,0.20977575084895628,llama31_instruct
1.0,0.10294550460223222,llama31_instruct
1.0,0.33544332823664663,llama31_instruct
1.0,0.4435600459848996,llama31_instruct
1.0,0.1988117233616599,llama31_instruct
-1.0,-2.4521607498967994,llama31_instruct
-1.0,-2.113489611097233,llama31_instruct
-1.0,-2.1581731344283726,llama31_instruct
-1.0,-1.524031223480679,llama31_instruct
-1.0,-2.51471381521602,llama31_instruct
-1.0,-2.996034284569196,llama31_instruct
-1.0,-2.7350905987444847,llama31_instruct
-1.0,-2.4521607498967994,llama31_instruct
-1.0,-2.113489611097233,llama31_instruct
-1.0,-2.1581731344283726,llama31_instruct
-1.0,-1.524031223480679,llama31_instruct
-1.0,-2.51471381521602,llama31_instruct
-1.0,-2.996034284569196,llama31_instruct
-1.0,-2.7350905987444847,llama31_instruct
-1.0,-2.4521607498967994,llama31_instruct
-1.0,-2.113489611097233,llama31_instruct
-1.0,-2.1581731344283726,llama31_instruct
-1.0,-1.524031223480679,llama31_instruct
-1.0,-2.51471381521602,llama31_instruct
-1.0,-2.996034284569196,llama31_instruct
-1.0,-2.7350905987444847,llama31_instruct
-1.0,-2.4521607498967994,llama31_instruct
-1.0,-2.113489611097233,llama31_instruct
-1.0,-2.1581731344283726,llama31_instruct
-1.0,-1.524031223480679,llama31_instruct
-1.0,-2.51471381521602,llama31_instruct
-1.0,-2.996034284569196,llama31_instruct
-1.0,-2.7350905987444847,llama31_instruct
1.0,0.33784965668456235,llama31_instruct
1.0,0.27136512037820487,llama31_instruct
1.0,0.2529677695868598,llama31_instruct
1.0,0.11924372346996134,llama31_instruct
1.0,0.3513776936655852,llama31_instruct
1.0,0.4500026728444998,llama31_instruct
1.0,0.2168057518931921,llama31_instruct
1.0,0.33784965668456235,llama31_instruct
1.0,0.27136512037820487,llama31_instruct
1.0,0.2529677695868598,llama31_instruct
1.0,0.11924372346996134,llama31_instruct
1.0,0.3513776936655852,llama31_instruct
1.0,0.4500026728444998,llama31_instruct
1.0,0.2168057518931921,llama31_instruct
1.0,0.33784965668456235,llama31_instruct
1.0,0.27136512037820487,llama31_instruct
1.0,0.2529677695868598,llama31_instruct
1.0,0.11924372346996134,llama31_instruct
1.0,0.3513776936655852,llama31_instruct
1.0,0.4500026728444998,llama31_instruct
1.0,0.2168057518931921,llama31_instruct
1.0,0.33784965668456235,llama31_instruct
1.0,0.27136512037820487,llama31_instruct
1.0,0.2529677695868598,llama31_instruct
1.0,0.11924372346996134,llama31_instruct
1.0,0.3513776936655852,llama31_instruct
1.0,0.4500026728444998,llama31_instruct
1.0,0.2168057518931921,llama31_instruct
2.0,1.1834627713045187,llama31_instruct
2.0,0.8142311220341738,llama31_instruct
2.0,0.8508602986080229,llama31_instruct
2.0,0.6878620954827089,llama31_instruct
2.0,1.18425396264609,llama31_instruct
2.0,1.549629694738433,llama31_instruct
2.0,1.6540506590267878,llama31_instruct
2.0,1.1834627713045187,llama31_instruct
2.0,0.8142311220341738,llama31_instruct
2.0,0.8508602986080229,llama31_instruct
2.0,0.6878620954827089,llama31_instruct
2.0,1.18425396264609,llama31_instruct
2.0,1.549629694738433,llama31_instruct
2.0,1.6540506590267878,llama31_instruct
2.0,1.1834627713045187,llama31_instruct
2.0,0.8142311220341738,llama31_instruct
2.0,0.8508602986080229,llama31_instruct
2.0,0.6878620954827089,llama31_instruct
2.0,1.18425396264609,llama31_instruct
2.0,1.549629694738433,llama31_instruct
2.0,1.6540506590267878,llama31_instruct
2.0,1.1834627713045187,llama31_instruct
2.0,0.8142311220341738,llama31_instruct
2.0,0.8508602986080229,llama31_instruct
2.0,0.6878620954827089,llama31_instruct
2.0,1.18425396264609,llama31_instruct
2.0,1.549629694738433,llama31_instruct
2.0,1.6540506590267878,llama31_instruct
2.0,1.1834627713045187,llama31_instruct
2.0,0.8142311220341738,llama31_instruct
2.0,0.8508602986080229,llama31_instruct
2.0,0.6878620954827089,llama31_instruct
2.0,1.18425396264609,llama31_instruct
2.0,1.549629694738433,llama31_instruct
2.0,1.6540506590267878,llama31_instruct
2.0,1.1834627713045187,llama31_instruct
2.0,0.8142311220341738,llama31_instruct
2.0,0.8508602986080229,llama31_instruct
2.0,0.6878620954827089,llama31_instruct
2.0,1.18425396264609,llama31_instruct
2.0,1.549629694738433,llama31_instruct
2.0,1.6540506590267878,llama31_instruct
2.0,1.1834627713045187,llama31_instruct
2.0,0.8142311220341738,llama31_instruct
2.0,0.8508602986080229,llama31_instruct
2.0,0.6878620954827089,llama31_instruct
2.0,1.18425396264609,llama31_instruct
2.0,1.549629694738433,llama31_instruct
2.0,1.6540506590267878,llama31_instruct
2.0,1.1834627713045187,llama31_instruct
2.0,0.8142311220341738,llama31_instruct
2.0,0.8508602986080229,llama31_instruct
2.0,0.6878620954827089,llama31_instruct
2.0,1.18425396264609,llama31_instruct
2.0,1.549629694738433,llama31_instruct
2.0,1.6540506590267878,llama31_instruct
2.0,1.1128838259399676,llama31_instruct
2.0,0.7343622688188122,llama31_instruct
2.0,0.8369680102315334,llama31_instruct
2.0,0.5469016328393936,llama31_instruct
2.0,1.1420013958488675,llama31_instruct
2.0,1.6810536316715534,llama31_instruct
2.0,1.6588087654685386,llama31_instruct
2.0,1.1128838259399676,llama31_instruct
2.0,0.7343622688188122,llama31_instruct
2.0,0.8369680102315334,llama31_instruct
2.0,0.5469016328393936,llama31_instruct
2.0,1.1420013958488675,llama31_instruct
2.0,1.6810536316715534,llama31_instruct
2.0,1.6588087654685386,llama31_instruct
2.0,1.1128838259399676,llama31_instruct
2.0,0.7343622688188122,llama31_instruct
2.0,0.8369680102315334,llama31_instruct
2.0,0.5469016328393936,llama31_instruct
2.0,1.1420013958488675,llama31_instruct
2.0,1.6810536316715534,llama31_instruct
2.0,1.6588087654685386,llama31_instruct
2.0,1.1128838259399676,llama31_instruct
2.0,0.7343622688188122,llama31_instruct
