model,layer,depth_frac,angle_deg,null_lo,null_med,null_hi,perm_p,sig,gain_r,dec_cohen_d,belief,row_scope,n_obs,n_games
qwen,19,0.2375,56.17201367336223,50.916927600230714,54.50388600602102,59.4910871638346,0.8059701492537313,False,0.36817464254369614,1.973821715625514,uniform,parsed_generated_choice,576,144
qwen,20,0.25,55.46160150477869,50.818384839931845,54.68649874522639,58.15354570040534,0.6666666666666666,False,0.3381900864563723,1.6588106197400474,uniform,parsed_generated_choice,576,144
qwen,21,0.2625,55.96829741037372,51.28276158202191,54.53584969405438,57.88707083239434,0.736318407960199,False,0.3538583867198353,1.748355982561216,uniform,parsed_generated_choice,576,144
qwen,22,0.275,55.57899027661958,50.27094078159031,54.80487210513412,58.454635965436594,0.6766169154228856,False,0.3791985985847946,1.9136764824717447,uniform,parsed_generated_choice,576,144
qwen,23,0.2875,55.43184705404105,50.17818889076347,54.63321220875011,58.1128476071795,0.6666666666666666,False,0.3054312048197186,1.3822604481903853,uniform,parsed_generated_choice,576,144
qwen,24,0.3,56.13838736061429,50.83535884135183,55.56896866444663,60.44726774277418,0.6119402985074627,False,0.14024398892801176,0.5741039293684136,uniform,parsed_generated_choice,576,144
qwen,25,0.3125,56.06483354484583,51.11680386455378,55.64661077011458,60.03354958189955,0.572139303482587,False,0.14196025696400208,0.5786491993535976,uniform,parsed_generated_choice,576,144
qwen,26,0.325,55.83111451934893,51.79593318053604,55.486388488302865,59.83218648339809,0.5771144278606966,False,0.13678801902938917,0.5637636525836744,uniform,parsed_generated_choice,576,144
qwen,27,0.3375,55.53705046700843,51.586817227137146,55.65301781329368,59.97780278176112,0.46766169154228854,False,0.14344543169887095,0.5909978474374905,uniform,parsed_generated_choice,576,144
qwen,28,0.35,55.618713925371566,51.6052305687045,55.604365980615285,60.77307420910959,0.5074626865671642,False,0.1444837160936863,0.6085423628443616,uniform,parsed_generated_choice,576,144
qwen,29,0.3625,55.937348157772114,50.76903170243648,55.30332049143618,60.885010943542184,0.6218905472636815,False,0.14042717743144492,0.6008074042902016,uniform,parsed_generated_choice,576,144
qwen,30,0.375,56.436652172507074,50.41515003534395,55.59006571927296,60.24563980410735,0.6517412935323383,False,0.15108740129438167,0.6462831879058497,uniform,parsed_generated_choice,576,144
qwen,31,0.3875,57.12115879563056,50.81013984602065,55.65735745050705,60.52681661703377,0.7810945273631841,False,0.15060968346020706,0.6699573754479614,uniform,parsed_generated_choice,576,144
qwen,32,0.4,58.514855866139946,50.86381422149049,55.57308233190645,59.68964671394402,0.8955223880597015,False,0.1461613507040328,0.6739626538186041,uniform,parsed_generated_choice,576,144
qwen,33,0.4125,59.3134468388138,50.28971837326717,55.58384561289533,60.1611130080528,0.9552238805970149,False,0.13287432581788494,0.6326789965731663,uniform,parsed_generated_choice,576,144
qwen,34,0.425,60.49872195395671,49.79949046284733,54.68629142562982,60.27882710575872,0.9850746268656716,False,0.13403249404241013,0.6618156747179698,uniform,parsed_generated_choice,576,144
qwen,35,0.4375,57.92137321405023,49.95553682637673,55.33503475408246,61.34091318678432,0.7910447761194029,False,0.1689724193259568,0.7512313545439908,uniform,parsed_generated_choice,576,144
qwen,36,0.45,57.867102897524205,49.46454660135959,54.91323532187537,61.76788636358895,0.7910447761194029,False,0.15893574644960054,0.721781198835645,uniform,parsed_generated_choice,576,144
qwen,37,0.4625,60.25459514546311,48.997815565079314,55.43760792699793,62.86257192217145,0.9104477611940298,False,0.14560722501665946,0.7215459838356227,uniform,parsed_generated_choice,576,144
qwen,38,0.475,59.661963411916425,48.09147982797545,55.31842412515681,62.774804530579374,0.8756218905472637,False,0.15485224655196678,0.7831379680595989,uniform,parsed_generated_choice,576,144
qwen,39,0.4875,59.556012469791646,48.01868516628243,54.57672600595191,61.826733557696485,0.9303482587064676,False,0.1555374596712229,0.788242538892435,uniform,parsed_generated_choice,576,144
qwen,40,0.5,59.1659765400726,48.95405411629628,54.74483428168743,60.558269221976175,0.9353233830845771,False,0.1661110778835097,0.8369755423436943,uniform,parsed_generated_choice,576,144
qwen,41,0.5125,59.03296279530956,48.68659234374385,54.71660167924509,61.214494402490935,0.9253731343283582,False,0.16485219927334593,0.8305653464293947,uniform,parsed_generated_choice,576,144
qwen,42,0.525,58.82898581397861,48.82449645142764,54.45007746928796,59.10219966900703,0.9651741293532339,False,0.16754058117882983,0.8365518411225429,uniform,parsed_generated_choice,576,144
qwen,43,0.5375,59.793286093980285,48.787994176697225,55.14821747434155,60.66866938226472,0.9402985074626866,False,0.1479425233292929,0.7639226447512899,uniform,parsed_generated_choice,576,144
qwen,44,0.55,59.12330741308708,48.25145538620469,54.44406500042601,60.726422957911666,0.9303482587064676,False,0.14092611067119698,0.7307106162020599,uniform,parsed_generated_choice,576,144
qwen,45,0.5625,58.534498443126466,46.79048986681011,54.411350781689436,61.09086298374118,0.8905472636815921,False,0.1342557442332849,0.6951278795668752,uniform,parsed_generated_choice,576,144
qwen,46,0.575,59.04049923337462,48.7421130399462,54.13104043713878,61.219534789244385,0.9154228855721394,False,0.12780243637191244,0.6745437552762364,uniform,parsed_generated_choice,576,144
qwen,47,0.5875,59.60873252362438,47.70193313705192,54.9663279568537,61.305012480673824,0.9353233830845771,False,0.12277401328696022,0.6582256918167121,uniform,parsed_generated_choice,576,144
qwen,48,0.6,59.97043436275512,47.520567977724106,54.15661171275582,61.702076800946045,0.9104477611940298,False,0.1325379700483051,0.6836448139300333,uniform,parsed_generated_choice,576,144
qwen,49,0.6125,60.14897754467939,45.811732563864275,54.69715685798231,61.18445612868732,0.945273631840796,False,0.13837338466782106,0.7083929341376707,uniform,parsed_generated_choice,576,144
qwen,50,0.625,60.11440930149872,47.47274334349834,54.5800828459115,62.63227051901408,0.9203980099502488,False,0.16277679348679366,0.7705689547807512,uniform,parsed_generated_choice,576,144
qwen,51,0.6375,60.744347628870635,46.22735698044841,54.61245928669893,62.608742775986556,0.9154228855721394,False,0.1845781235668528,0.8566375620391619,uniform,parsed_generated_choice,576,144
qwen,52,0.65,61.56428598340061,44.848537537495375,55.08391024010865,65.29925726448306,0.9203980099502488,False,0.18947968239725227,0.8733913390868294,uniform,parsed_generated_choice,576,144
qwen,53,0.6625,60.37321797017081,45.31775997330236,54.462582510213856,64.05797679120631,0.9203980099502488,False,0.1966911317160981,0.8589956036155929,uniform,parsed_generated_choice,576,144
qwen,54,0.675,52.35654863219274,46.48596498774612,55.283130225478786,64.47330907084473,0.27860696517412936,False,0.3151832648553559,1.0568822394063884,uniform,parsed_generated_choice,576,144
qwen,55,0.6875,52.28518328523246,49.349566426574896,58.430541860229226,70.650366670177,0.16417910447761194,False,0.22765974280591844,0.8221669753724034,uniform,parsed_generated_choice,576,144
qwen,56,0.7,46.84309909794548,46.56620308530658,58.02953883693801,72.10434353755308,0.03482587064676617,True,0.3186656438381637,0.9420821434373671,uniform,parsed_generated_choice,576,144
qwen,57,0.7125,42.954443728793834,46.40490375547105,58.22695175762145,69.34974257361098,0.009950248756218905,True,0.38642447259744955,1.0321916089124232,uniform,parsed_generated_choice,576,144
qwen,58,0.725,42.069334273208526,44.61628220999682,58.692658455552206,75.02909405990904,0.014925373134328358,True,0.3873313817517228,1.0226620172872856,uniform,parsed_generated_choice,576,144
qwen,59,0.7375,40.179709924637564,43.24596708976994,57.05008968754672,73.06617870905494,0.014925373134328358,True,0.41105895761162464,1.0622237034292257,uniform,parsed_generated_choice,576,144
qwen,60,0.75,39.613722810499375,45.59980269779867,59.85393624979027,75.54452748225675,0.009950248756218905,True,0.44189146026922055,1.118532768007753,uniform,parsed_generated_choice,576,144
qwen,61,0.7625,52.033944657153704,45.37123302754925,60.83829681197113,82.11163739235448,0.17412935323383086,False,0.27470759010067114,0.8845889816414497,uniform,parsed_generated_choice,576,144
qwen,62,0.775,46.93658319071712,45.95953328516577,61.37999264699186,82.5061899704075,0.03980099502487562,True,0.3213651613953916,0.914336628706026,uniform,parsed_generated_choice,576,144
qwen,63,0.7875,42.1362209319325,45.303527742564334,61.70539146815297,81.17967911036268,0.009950248756218905,True,0.35223259759144465,0.9195282424606094,uniform,parsed_generated_choice,576,144
qwen,64,0.8,40.10724874740953,43.37789132328421,59.671563490038,85.65463500319571,0.01990049751243781,True,0.3489183105119381,0.8776385558965715,uniform,parsed_generated_choice,576,144
qwen,65,0.8125,40.095272887032614,41.18160227576399,60.97503830108015,84.50588098943419,0.024875621890547265,True,0.3596567908100431,0.880529484086347,uniform,parsed_generated_choice,576,144
qwen,66,0.825,37.47742976814306,42.6495221569432,59.77785256482356,85.11685707079815,0.014925373134328358,True,0.35897216302283486,0.8239844751317232,uniform,parsed_generated_choice,576,144
qwen,67,0.8375,37.62065657172062,44.55500878236978,62.7685379744911,86.8357411559104,0.004975124378109453,True,0.372151975919504,0.8734959647655092,uniform,parsed_generated_choice,576,144
qwen,68,0.85,37.06638857076545,41.01997900103408,59.63824070006381,88.03356470123646,0.004975124378109453,True,0.3718326675550591,0.8683398219823383,uniform,parsed_generated_choice,576,144
