model,round,cue,game,class,target_action,base_pref_target,cue_pref_target,shift_pref,base_real_target,cue_real_target,shift_real
gptoss,1,level1,NcBa,OD2,0,0.10931044047617194,0.3387440424754362,0.22943360199926427,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,level1,NcCh,OD2,0,0.35897636947915124,0.3275823209631064,-0.031394048516044826,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,level1,NcCo,OD1,0,0.3355343667224708,0.6352829837319758,0.299748617009505,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,level1,NcHr,OD1,0,0.8597770752954671,0.8820786342982473,0.02230155900278019,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,level1,NcNc,DD,0,0.5408093777209871,0.6404854059073126,0.09967602818632548,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,level1,NcPd,DD,0,0.6734562393716885,0.7485377584072767,0.07508151903558813,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,level1,NcSh,OD2,0,0.39741498473097375,0.3807548433526884,-0.016660141378285365,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,level1,PcAs,OD2,0,0.495218975937112,0.7694625894940904,0.2742436135569784,0.6666666666666666,0.6666666666666666,0.0
gptoss,1,level1,PcBa,OD2,0,0.8434593735404126,0.8761138780375598,0.03265450449714724,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,level1,PcCh,OD2,0,0.5076518330312186,0.36182074855706703,-0.1458310844741516,0.0,0.3333333333333333,0.3333333333333333
gptoss,1,level1,PcCo,OD1,0,0.552642660664232,0.5502243199737671,-0.0024183406904648708,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,level1,PcHr,OD1,0,0.3884025750709306,0.40826590199462315,0.019863326923692526,0.0,0.0,0.0
gptoss,1,level1,PcNc,DD,0,0.9276800653758636,0.9403714667478958,0.012691401372032285,0.6666666666666666,0.6666666666666666,0.0
gptoss,1,level1,PcPc,DD,0,0.35263798845679667,0.369384612875157,0.016746624418360334,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,level1,PcPd,DD,0,0.6633800479314675,0.8222603557265655,0.15888030779509799,0.6666666666666666,0.3333333333333333,-0.3333333333333333
gptoss,1,level1,PcSh,OD2,0,0.3403431417836691,0.34382541944601724,0.0034822776623481544,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,level1,PdAs,OD1,1,0.39131697627805284,0.3342564342832205,-0.05706054199483235,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level1,PdBa,OD1,1,0.7588894901847475,0.7459489471404022,-0.012940543044345332,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level1,PdCh,OD1,1,0.45760785495748635,0.4343366807898892,-0.023271174167597164,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,level1,PdCo,OD2,1,0.5811018246754318,0.530910852278083,-0.05019097239734882,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,level1,PdHr,OD2,1,0.4943530458848957,0.4540934080910669,-0.040259637793828795,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level1,PdSh,OD1,1,0.5609869640044098,0.3848709915982339,-0.17611597240617594,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,level2,CmCm,DD,1,0.7725526973682492,0.76307867668345,-0.00947402068479919,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level2,CmCo,OD2,1,0.3959136021469777,0.3950712066511567,-0.0008423954958209912,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,level2,CmHr,OD2,1,0.3331232071195941,0.3333407740947677,0.0002175669751736109,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level2,CmNc,DD,1,0.37827800251120636,0.3907524059523849,0.012474403441178561,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,level2,CmPc,DD,1,0.7193374105698607,0.698218630104074,-0.021118780465786635,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,level2,CmPd,DD,1,0.41795689138949577,0.08158488049207147,-0.3363720108974243,1.0,0.6666666666666667,-0.33333333333333326
