layer,condition,cb_id,final_score_canonical,final_score_trait,ap_score_canonical,ap_score_trait,n_ap,cp_score_trait,model,game_code,delta1c
40,cue_loss_aversion,2,-1.109375,-1.109375,-1.7395833333333333,-1.7395833333333333,3,-0.9932002314814815,qwen_instruct,CmBa,2.0
40,cue_loss_aversion,3,-1.328125,-1.328125,-1.8567708333333333,-1.8567708333333333,3,-0.9643012152777778,qwen_instruct,CmBa,2.0
40,cue_maximin,0,1.9140625,1.9140625,2.2473958333333335,2.2473958333333335,3,0.8231956845238095,qwen_instruct,CmBa,2.0
40,cue_maximin,1,2.203125,2.203125,2.421875,2.421875,3,0.8032459077380952,qwen_instruct,CmBa,2.0
40,cue_maximin,2,-2.125,-2.125,-2.3411458333333335,-2.3411458333333335,3,-0.7920386904761905,qwen_instruct,CmBa,2.0
40,cue_maximin,3,-1.8828125,-1.8828125,-2.2578125,-2.2578125,3,-0.7403738839285714,qwen_instruct,CmBa,2.0
40,cue_risk_aversion,0,1.6015625,1.6015625,1.8645833333333333,1.8645833333333333,3,2.392578125,qwen_instruct,CmBa,2.0
40,cue_risk_aversion,1,1.53125,1.53125,2.1614583333333335,2.1614583333333335,3,2.498046875,qwen_instruct,CmBa,2.0
40,cue_risk_aversion,2,-1.5078125,-1.5078125,-1.9192708333333333,-1.9192708333333333,3,-2.4375,qwen_instruct,CmBa,2.0
40,cue_risk_aversion,3,-1.671875,-1.671875,-2.015625,-2.015625,3,-2.4295099431818183,qwen_instruct,CmBa,2.0
40,cue_selfish_maximizer,0,1.4375,1.4375,2.265625,2.265625,3,1.2327059659090909,qwen_instruct,CmBa,2.0
40,cue_selfish_maximizer,1,1.859375,1.859375,2.3385416666666665,2.3385416666666665,3,1.2421164772727273,qwen_instruct,CmBa,2.0
40,cue_selfish_maximizer,2,-1.59375,-1.59375,-2.3776041666666665,-2.3776041666666665,3,-1.2724431818181818,qwen_instruct,CmBa,2.0
40,cue_selfish_maximizer,3,-1.953125,-1.953125,-2.3125,-2.3125,3,-1.2228870738636364,qwen_instruct,CmBa,2.0
79,baseline,0,3.125,,1.4479166666666667,,3,,qwen_instruct,CmBa,2.0
79,baseline,1,3.75,,1.6666666666666667,,3,,qwen_instruct,CmBa,2.0
79,baseline,2,5.0,,2.1458333333333335,,3,,qwen_instruct,CmBa,2.0
79,baseline,3,3.0,,1.0416666666666667,,3,,qwen_instruct,CmBa,2.0
79,cue_inequity_aversion,0,5.5,,1.03125,,3,,qwen_instruct,CmBa,2.0
79,cue_inequity_aversion,1,2.625,,0.7083333333333334,,3,,qwen_instruct,CmBa,2.0
79,cue_inequity_aversion,2,5.375,,3.0416666666666665,,3,,qwen_instruct,CmBa,2.0
79,cue_inequity_aversion,3,4.625,,2.3333333333333335,,3,,qwen_instruct,CmBa,2.0
79,cue_length_match_null,0,4.5,,0.9895833333333334,,3,,qwen_instruct,CmBa,2.0
79,cue_length_match_null,1,3.625,,1.15625,,3,,qwen_instruct,CmBa,2.0
79,cue_length_match_null,2,6.875,,3.84375,,3,,qwen_instruct,CmBa,2.0
79,cue_length_match_null,3,5.5,,3.5416666666666665,,3,,qwen_instruct,CmBa,2.0
79,cue_loss_aversion,0,0.0,0.0,-0.6354166666666666,-0.6354166666666666,3,1.2572337962962963,qwen_instruct,CmBa,2.0
79,cue_loss_aversion,1,-0.875,-0.875,-0.6354166666666666,-0.6354166666666666,3,1.2589699074074074,qwen_instruct,CmBa,2.0
79,cue_loss_aversion,2,3.875,3.875,3.1354166666666665,3.1354166666666665,3,-1.1767939814814814,qwen_instruct,CmBa,2.0
79,cue_loss_aversion,3,3.375,3.375,2.3854166666666665,2.3854166666666665,3,-1.201099537037037,qwen_instruct,CmBa,2.0
79,cue_maximin,0,3.5,3.5,0.4895833333333333,0.4895833333333333,3,1.3344494047619047,qwen_instruct,CmBa,2.0
79,cue_maximin,1,3.375,3.375,0.22916666666666666,0.22916666666666666,3,1.3590029761904763,qwen_instruct,CmBa,2.0
79,cue_maximin,2,6.1875,6.1875,3.5208333333333335,3.5208333333333335,3,-1.3671875,qwen_instruct,CmBa,2.0
79,cue_maximin,3,2.5,2.5,2.5520833333333335,2.5520833333333335,3,-1.3563988095238095,qwen_instruct,CmBa,2.0
79,cue_risk_aversion,0,4.125,4.125,0.5625,0.5625,3,1.18359375,qwen_instruct,CmBa,2.0
79,cue_risk_aversion,1,1.875,1.875,-0.03125,-0.03125,3,1.2563920454545454,qwen_instruct,CmBa,2.0
79,cue_risk_aversion,2,5.75,5.75,3.4791666666666665,3.4791666666666665,3,-1.1409801136363635,qwen_instruct,CmBa,2.0
79,cue_risk_aversion,3,4.75,4.75,2.90625,2.90625,3,-1.2677556818181819,qwen_instruct,CmBa,2.0
79,cue_selfish_maximizer,0,4.625,4.625,0.4270833333333333,0.4270833333333333,3,0.9349431818181818,qwen_instruct,CmBa,2.0
79,cue_selfish_maximizer,1,5.0,5.0,0.4322916666666667,0.4322916666666667,3,0.9448863636363637,qwen_instruct,CmBa,2.0
79,cue_selfish_maximizer,2,6.8125,6.8125,4.729166666666667,4.729166666666667,3,-0.9359375,qwen_instruct,CmBa,2.0
79,cue_selfish_maximizer,3,4.4375,4.4375,3.4479166666666665,3.4479166666666665,3,-0.9460227272727273,qwen_instruct,CmBa,2.0
40,baseline,0,2.0625,,1.5794270833333333,,3,,qwen_instruct,CmCh,2.0
40,baseline,1,2.28125,,1.7356770833333333,,3,,qwen_instruct,CmCh,2.0
40,baseline,2,-2.109375,,-1.8815104166666667,,3,,qwen_instruct,CmCh,2.0
40,baseline,3,-2.59375,,-1.9583333333333333,,3,,qwen_instruct,CmCh,2.0
40,cue_inequity_aversion,0,1.109375,,1.54296875,,3,,qwen_instruct,CmCh,2.0
40,cue_inequity_aversion,1,1.65625,,1.8072916666666667,,3,,qwen_instruct,CmCh,2.0
40,cue_inequity_aversion,2,-1.109375,,-1.4231770833333333,,3,,qwen_instruct,CmCh,2.0
40,cue_inequity_aversion,3,-1.515625,,-1.5638020833333333,,3,,qwen_instruct,CmCh,2.0
40,cue_length_match_null,0,1.4453125,,1.4739583333333333,,3,,qwen_instruct,CmCh,2.0
40,cue_length_match_null,1,1.40625,,1.5182291666666667,,3,,qwen_instruct,CmCh,2.0
40,cue_length_match_null,2,-1.46875,,-1.4583333333333333,,3,,qwen_instruct,CmCh,2.0
40,cue_length_match_null,3,-1.5234375,,-1.5520833333333333,,3,,qwen_instruct,CmCh,2.0
40,cue_loss_aversion,0,1.09375,1.09375,1.6302083333333333,1.6302083333333333,3,0.9661096643518519,qwen_instruct,CmCh,2.0
40,cue_loss_aversion,1,1.71875,1.71875,2.0755208333333335,2.0755208333333335,3,0.9283130787037037,qwen_instruct,CmCh,2.0
40,cue_loss_aversion,2,-1.015625,-1.015625,-1.65625,-1.65625,3,-1.0088252314814814,qwen_instruct,CmCh,2.0
40,cue_loss_aversion,3,-1.4375,-1.4375,-2.1197916666666665,-2.1197916666666665,3,-0.9819516782407407,qwen_instruct,CmCh,2.0
40,cue_maximin,0,1.9140625,1.9140625,2.2213541666666665,2.2213541666666665,3,0.8260323660714286,qwen_instruct,CmCh,2.0
40,cue_maximin,1,2.515625,2.515625,2.6354166666666665,2.6354166666666665,3,0.7602306547619048,qwen_instruct,CmCh,2.0
40,cue_maximin,2,-2.15625,-2.15625,-2.4895833333333335,-2.4895833333333335,3,-0.822265625,qwen_instruct,CmCh,2.0
40,cue_maximin,3,-2.53125,-2.53125,-2.4583333333333335,-2.4583333333333335,3,-0.8480282738095238,qwen_instruct,CmCh,2.0
40,cue_risk_aversion,0,1.671875,1.671875,1.8307291666666667,1.8307291666666667,3,2.4751420454545454,qwen_instruct,CmCh,2.0
40,cue_risk_aversion,1,1.5390625,1.5390625,1.953125,1.953125,3,2.4545454545454546,qwen_instruct,CmCh,2.0
40,cue_risk_aversion,2,-1.6328125,-1.6328125,-2.0416666666666665,-2.0416666666666665,3,-2.401455965909091,qwen_instruct,CmCh,2.0
40,cue_risk_aversion,3,-1.8984375,-1.8984375,-2.2213541666666665,-2.2213541666666665,3,-2.4337713068181817,qwen_instruct,CmCh,2.0
40,cue_selfish_maximizer,0,1.65625,1.65625,2.3697916666666665,2.3697916666666665,3,1.2446022727272728,qwen_instruct,CmCh,2.0
40,cue_selfish_maximizer,1,1.8828125,1.8828125,2.6276041666666665,2.6276041666666665,3,1.236434659090909,qwen_instruct,CmCh,2.0
40,cue_selfish_maximizer,2,-1.78125,-1.78125,-2.5885416666666665,-2.5885416666666665,3,-1.2372514204545455,qwen_instruct,CmCh,2.0
40,cue_selfish_maximizer,3,-2.015625,-2.015625,-2.4713541666666665,-2.4713541666666665,3,-1.2634943181818181,qwen_instruct,CmCh,2.0
79,baseline,0,1.75,,0.7916666666666666,,3,,qwen_instruct,CmCh,2.0
79,baseline,1,2.9375,,1.4166666666666667,,3,,qwen_instruct,CmCh,2.0
79,baseline,2,4.875,,2.0208333333333335,,3,,qwen_instruct,CmCh,2.0
79,baseline,3,3.125,,1.0729166666666667,,3,,qwen_instruct,CmCh,2.0
79,cue_inequity_aversion,0,2.625,,0.3645833333333333,,3,,qwen_instruct,CmCh,2.0
79,cue_inequity_aversion,1,0.25,,-0.28125,,3,,qwen_instruct,CmCh,2.0
79,cue_inequity_aversion,2,3.0,,1.8958333333333333,,3,,qwen_instruct,CmCh,2.0
79,cue_inequity_aversion,3,3.5,,1.7291666666666667,,3,,qwen_instruct,CmCh,2.0
79,cue_length_match_null,0,4.125,,1.1354166666666667,,3,,qwen_instruct,CmCh,2.0
79,cue_length_match_null,1,3.875,,1.1041666666666667,,3,,qwen_instruct,CmCh,2.0
79,cue_length_match_null,2,6.5,,3.5833333333333335,,3,,qwen_instruct,CmCh,2.0
79,cue_length_match_null,3,4.875,,3.2708333333333335,,3,,qwen_instruct,CmCh,2.0
79,cue_loss_aversion,0,-0.875,-0.875,-1.3854166666666667,-1.3854166666666667,3,1.3003472222222223,qwen_instruct,CmCh,2.0
79,cue_loss_aversion,1,-1.125,-1.125,-1.09375,-1.09375,3,1.2355324074074074,qwen_instruct,CmCh,2.0
79,cue_loss_aversion,2,3.625,3.625,2.3020833333333335,2.3020833333333335,3,-1.2340856481481481,qwen_instruct,CmCh,2.0
79,cue_loss_aversion,3,3.5,3.5,2.75,2.75,3,-1.2259837962962963,qwen_instruct,CmCh,2.0
79,cue_maximin,0,3.625,3.625,0.40625,0.40625,3,1.3381696428571428,qwen_instruct,CmCh,2.0
79,cue_maximin,1,3.25,3.25,-0.041666666666666664,-0.041666666666666664,3,1.3537946428571428,qwen_instruct,CmCh,2.0
79,cue_maximin,2,5.875,5.875,3.7083333333333335,3.7083333333333335,3,-1.400297619047619,qwen_instruct,CmCh,2.0
79,cue_maximin,3,4.0,4.0,3.2708333333333335,3.2708333333333335,3,-1.3212425595238095,qwen_instruct,CmCh,2.0
79,cue_risk_aversion,0,1.625,1.625,-0.3541666666666667,-0.3541666666666667,3,1.2173295454545454,qwen_instruct,CmCh,2.0
79,cue_risk_aversion,1,0.125,0.125,-0.6666666666666666,-0.6666666666666666,3,1.1306818181818181,qwen_instruct,CmCh,2.0
79,cue_risk_aversion,2,6.0,6.0,3.53125,3.53125,3,-1.2134232954545454,qwen_instruct,CmCh,2.0
79,cue_risk_aversion,3,5.375,5.375,3.2395833333333335,3.2395833333333335,3,-1.2677556818181819,qwen_instruct,CmCh,2.0
79,cue_selfish_maximizer,0,4.125,4.125,0.03125,0.03125,3,0.9399147727272728,qwen_instruct,CmCh,2.0
79,cue_selfish_maximizer,1,4.125,4.125,0.125,0.125,3,0.9357954545454545,qwen_instruct,CmCh,2.0
79,cue_selfish_maximizer,2,6.875,6.875,4.875,4.875,3,-0.9005681818181818,qwen_instruct,CmCh,2.0
79,cue_selfish_maximizer,3,4.5,4.5,3.53125,3.53125,3,-0.9534090909090909,qwen_instruct,CmCh,2.0
40,baseline,0,2.0625,,1.5260416666666667,,3,,qwen_instruct,CmCm,2.0
40,baseline,1,2.34375,,1.82421875,,3,,qwen_instruct,CmCm,2.0
40,baseline,2,-1.921875,,-1.5755208333333333,,3,,qwen_instruct,CmCm,2.0
40,baseline,3,-2.375,,-1.8919270833333333,,3,,qwen_instruct,CmCm,2.0
40,cue_inequity_aversion,0,1.296875,,1.703125,,3,,qwen_instruct,CmCm,2.0
40,cue_inequity_aversion,1,1.5703125,,1.734375,,3,,qwen_instruct,CmCm,2.0
40,cue_inequity_aversion,2,-1.25,,-1.6002604166666667,,3,,qwen_instruct,CmCm,2.0
40,cue_inequity_aversion,3,-1.5625,,-1.6979166666666667,,3,,qwen_instruct,CmCm,2.0
40,cue_length_match_null,0,1.421875,,1.4348958333333333,,3,,qwen_instruct,CmCm,2.0
40,cue_length_match_null,1,1.5234375,,1.5026041666666667,,3,,qwen_instruct,CmCm,2.0
40,cue_length_match_null,2,-1.265625,,-1.7630208333333333,,3,,qwen_instruct,CmCm,2.0
40,cue_length_match_null,3,-1.7265625,,-1.7083333333333333,,3,,qwen_instruct,CmCm,2.0
40,cue_loss_aversion,0,1.21875,1.21875,1.8046875,1.8046875,3,0.9975766782407407,qwen_instruct,CmCm,2.0
40,cue_loss_aversion,1,1.359375,1.359375,1.7317708333333333,1.7317708333333333,3,0.9988787615740741,qwen_instruct,CmCm,2.0
40,cue_loss_aversion,2,-1.2265625,-1.2265625,-1.6796875,-1.6796875,3,-0.9806857638888888,qwen_instruct,CmCm,2.0
40,cue_loss_aversion,3,-1.609375,-1.609375,-1.8125,-1.8125,3,-0.9862060546875,qwen_instruct,CmCm,2.0
40,cue_maximin,0,1.890625,1.890625,2.1875,2.1875,3,0.7676711309523809,qwen_instruct,CmCm,2.0
40,cue_maximin,1,2.09375,2.09375,2.4765625,2.4765625,3,0.826171875,qwen_instruct,CmCm,2.0
40,cue_maximin,2,-1.8203125,-1.8203125,-2.2213541666666665,-2.2213541666666665,3,-0.8660249255952381,qwen_instruct,CmCm,2.0
40,cue_maximin,3,-2.359375,-2.359375,-2.2877604166666665,-2.2877604166666665,3,-0.7880859375,qwen_instruct,CmCm,2.0
40,cue_risk_aversion,0,1.4296875,1.4296875,1.8828125,1.8828125,3,2.420632102272727,qwen_instruct,CmCm,2.0
40,cue_risk_aversion,1,1.65625,1.65625,2.1484375,2.1484375,3,2.474609375,qwen_instruct,CmCm,2.0
40,cue_risk_aversion,2,-1.4140625,-1.4140625,-1.9661458333333333,-1.9661458333333333,3,-2.4692826704545454,qwen_instruct,CmCm,2.0
40,cue_risk_aversion,3,-1.5859375,-1.5859375,-2.0520833333333335,-2.0520833333333335,3,-2.514914772727273,qwen_instruct,CmCm,2.0
40,cue_selfish_maximizer,0,1.6875,1.6875,2.3567708333333335,2.3567708333333335,3,1.2325106534090908,qwen_instruct,CmCm,2.0
40,cue_selfish_maximizer,1,2.03125,2.03125,2.6927083333333335,2.6927083333333335,3,1.251455965909091,qwen_instruct,CmCm,2.0
40,cue_selfish_maximizer,2,-1.640625,-1.640625,-2.3854166666666665,-2.3854166666666665,3,-1.256356534090909,qwen_instruct,CmCm,2.0
40,cue_selfish_maximizer,3,-2.046875,-2.046875,-2.4713541666666665,-2.4713541666666665,3,-1.2101917613636364,qwen_instruct,CmCm,2.0
79,baseline,0,3.0625,,1.21875,,3,,qwen_instruct,CmCm,2.0
79,baseline,1,4.375,,1.84375,,3,,qwen_instruct,CmCm,2.0
79,baseline,2,4.5,,2.09375,,3,,qwen_instruct,CmCm,2.0
79,baseline,3,3.0,,1.0416666666666667,,3,,qwen_instruct,CmCm,2.0
79,cue_inequity_aversion,0,5.625,,1.5104166666666667,,3,,qwen_instruct,CmCm,2.0
79,cue_inequity_aversion,1,4.375,,1.40625,,3,,qwen_instruct,CmCm,2.0
79,cue_inequity_aversion,2,2.375,,1.6875,,3,,qwen_instruct,CmCm,2.0
79,cue_inequity_aversion,3,4.125,,2.2291666666666665,,3,,qwen_instruct,CmCm,2.0
79,cue_length_match_null,0,5.25,,1.6666666666666667,,3,,qwen_instruct,CmCm,2.0
79,cue_length_match_null,1,4.5,,1.7708333333333333,,3,,qwen_instruct,CmCm,2.0
79,cue_length_match_null,2,6.25,,3.3541666666666665,,3,,qwen_instruct,CmCm,2.0
79,cue_length_match_null,3,4.875,,2.75,,3,,qwen_instruct,CmCm,2.0
79,cue_loss_aversion,0,0.375,0.375,-0.375,-0.375,3,1.236400462962963,qwen_instruct,CmCm,2.0
79,cue_loss_aversion,1,-1.125,-1.125,-0.8854166666666666,-0.8854166666666666,3,1.1958912037037037,qwen_instruct,CmCm,2.0
79,cue_loss_aversion,2,3.0,3.0,2.5104166666666665,2.5104166666666665,3,-1.1901041666666667,qwen_instruct,CmCm,2.0
79,cue_loss_aversion,3,2.625,2.625,1.8958333333333333,1.8958333333333333,3,-1.2155671296296295,qwen_instruct,CmCm,2.0
79,cue_maximin,0,3.75,3.75,0.22916666666666666,0.22916666666666666,3,1.3562127976190477,qwen_instruct,CmCm,2.0
79,cue_maximin,1,3.6875,3.6875,0.16666666666666666,0.16666666666666666,3,1.3638392857142858,qwen_instruct,CmCm,2.0
79,cue_maximin,2,5.5,5.5,3.5833333333333335,3.5833333333333335,3,-1.3234747023809523,qwen_instruct,CmCm,2.0
79,cue_maximin,3,3.125,3.125,2.6041666666666665,2.6041666666666665,3,-1.3861607142857142,qwen_instruct,CmCm,2.0
79,cue_risk_aversion,0,3.875,3.875,0.5729166666666666,0.5729166666666666,3,1.1583806818181819,qwen_instruct,CmCm,2.0
79,cue_risk_aversion,1,3.125,3.125,0.2604166666666667,0.2604166666666667,3,1.12890625,qwen_instruct,CmCm,2.0
79,cue_risk_aversion,2,5.5,5.5,3.5416666666666665,3.5416666666666665,3,-1.2137784090909092,qwen_instruct,CmCm,2.0
79,cue_risk_aversion,3,4.625,4.625,2.96875,2.96875,3,-1.1267755681818181,qwen_instruct,CmCm,2.0
79,cue_selfish_maximizer,0,4.5625,4.5625,0.16666666666666666,0.16666666666666666,3,0.9495738636363636,qwen_instruct,CmCm,2.0
79,cue_selfish_maximizer,1,4.8125,4.8125,0.4895833333333333,0.4895833333333333,3,0.9541193181818182,qwen_instruct,CmCm,2.0
79,cue_selfish_maximizer,2,7.125,7.125,4.802083333333333,4.802083333333333,3,-0.9443181818181818,qwen_instruct,CmCm,2.0
79,cue_selfish_maximizer,3,4.0625,4.0625,3.4270833333333335,3.4270833333333335,3,-0.9133522727272727,qwen_instruct,CmCm,2.0
40,baseline,0,1.890625,,1.7135416666666667,,3,,qwen_instruct,CmCo,2.0
40,baseline,1,2.5,,1.8255208333333333,,3,,qwen_instruct,CmCo,2.0
40,baseline,2,-1.859375,,-1.6510416666666667,,3,,qwen_instruct,CmCo,2.0
40,baseline,3,-2.4375,,-1.8372395833333333,,3,,qwen_instruct,CmCo,2.0
40,cue_inequity_aversion,0,1.203125,1.203125,1.5078125,1.5078125,3,0.3581730769230769,qwen_instruct,CmCo,2.0
40,cue_inequity_aversion,1,1.640625,1.640625,1.6770833333333333,1.6770833333333333,3,0.29627403846153844,qwen_instruct,CmCo,2.0
40,cue_inequity_aversion,2,-1.375,-1.375,-1.7239583333333333,-1.7239583333333333,3,-0.2979266826923077,qwen_instruct,CmCo,2.0
40,cue_inequity_aversion,3,-1.546875,-1.546875,-1.6549479166666667,-1.6549479166666667,3,-0.3903245192307692,qwen_instruct,CmCo,2.0
40,cue_length_match_null,0,1.4375,,1.6067708333333333,,3,,qwen_instruct,CmCo,2.0
40,cue_length_match_null,1,1.5234375,,1.5546875,,3,,qwen_instruct,CmCo,2.0
40,cue_length_match_null,2,-1.21875,,-1.6432291666666667,,3,,qwen_instruct,CmCo,2.0
40,cue_length_match_null,3,-1.6875,,-1.6510416666666667,,3,,qwen_instruct,CmCo,2.0
40,cue_loss_aversion,0,1.015625,1.015625,1.6354166666666667,1.6354166666666667,3,0.9611002604166666,qwen_instruct,CmCo,2.0
40,cue_loss_aversion,1,1.3828125,1.3828125,1.8984375,1.8984375,3,1.0107602719907407,qwen_instruct,CmCo,2.0
40,cue_loss_aversion,2,-0.984375,-0.984375,-1.5729166666666667,-1.5729166666666667,3,-0.9562355324074074,qwen_instruct,CmCo,2.0
40,cue_loss_aversion,3,-1.40625,-1.40625,-1.75,-1.75,3,-1.0143952546296295,qwen_instruct,CmCo,2.0
40,cue_maximin,0,1.9921875,1.9921875,2.3880208333333335,2.3880208333333335,3,0.7867838541666666,qwen_instruct,CmCo,2.0
40,cue_maximin,1,2.21875,2.21875,2.4895833333333335,2.4895833333333335,3,0.7676711309523809,qwen_instruct,CmCo,2.0
40,cue_maximin,2,-1.7734375,-1.7734375,-2.2734375,-2.2734375,3,-0.830078125,qwen_instruct,CmCo,2.0
40,cue_maximin,3,-2.296875,-2.296875,-2.4713541666666665,-2.4713541666666665,3,-0.7856677827380952,qwen_instruct,CmCo,2.0
40,cue_risk_aversion,0,1.390625,1.390625,1.7890625,1.7890625,3,2.4742542613636362,qwen_instruct,CmCo,2.0
40,cue_risk_aversion,1,1.65625,1.65625,2.1822916666666665,2.1822916666666665,3,2.469992897727273,qwen_instruct,CmCo,2.0
40,cue_risk_aversion,2,-1.453125,-1.453125,-1.8385416666666667,-1.8385416666666667,3,-2.5513139204545454,qwen_instruct,CmCo,2.0
40,cue_risk_aversion,3,-1.5546875,-1.5546875,-2.0494791666666665,-2.0494791666666665,3,-2.459872159090909,qwen_instruct,CmCo,2.0
40,cue_selfish_maximizer,0,1.4296875,1.4296875,2.3828125,2.3828125,3,1.2438565340909091,qwen_instruct,CmCo,2.0
40,cue_selfish_maximizer,1,1.9140625,1.9140625,2.5052083333333335,2.5052083333333335,3,1.2287997159090909,qwen_instruct,CmCo,2.0
40,cue_selfish_maximizer,2,-1.734375,-1.734375,-2.4947916666666665,-2.4947916666666665,3,-1.255362215909091,qwen_instruct,CmCo,2.0
40,cue_selfish_maximizer,3,-2.125,-2.125,-2.4505208333333335,-2.4505208333333335,3,-1.2439808238636363,qwen_instruct,CmCo,2.0
79,baseline,0,2.125,,1.3333333333333333,,3,,qwen_instruct,CmCo,2.0
79,baseline,1,3.625,,1.9166666666666667,,3,,qwen_instruct,CmCo,2.0
79,baseline,2,4.625,,1.8229166666666667,,3,,qwen_instruct,CmCo,2.0
79,baseline,3,2.75,,0.9791666666666666,,3,,qwen_instruct,CmCo,2.0
79,cue_inequity_aversion,0,5.0,5.0,1.25,1.25,3,1.1784855769230769,qwen_instruct,CmCo,2.0
79,cue_inequity_aversion,1,3.875,3.875,1.1041666666666667,1.1041666666666667,3,1.2115384615384615,qwen_instruct,CmCo,2.0
79,cue_inequity_aversion,2,6.625,6.625,3.5520833333333335,3.5520833333333335,3,-1.1760817307692308,qwen_instruct,CmCo,2.0
79,cue_inequity_aversion,3,5.625,5.625,2.7604166666666665,2.7604166666666665,3,-1.1658653846153846,qwen_instruct,CmCo,2.0
79,cue_length_match_null,0,3.75,,0.25,,3,,qwen_instruct,CmCo,2.0
79,cue_length_match_null,1,3.75,,0.8541666666666666,,3,,qwen_instruct,CmCo,2.0
79,cue_length_match_null,2,6.25,,3.5416666666666665,,3,,qwen_instruct,CmCo,2.0
79,cue_length_match_null,3,5.375,,2.7916666666666665,,3,,qwen_instruct,CmCo,2.0
79,cue_loss_aversion,0,0.25,0.25,-0.6666666666666666,-0.6666666666666666,3,1.2653356481481481,qwen_instruct,CmCo,2.0
79,cue_loss_aversion,1,-0.5,-0.5,-0.8645833333333334,-0.8645833333333334,3,1.2502893518518519,qwen_instruct,CmCo,2.0
79,cue_loss_aversion,2,3.125,3.125,2.3645833333333335,2.3645833333333335,3,-1.2575231481481481,qwen_instruct,CmCo,2.0
79,cue_loss_aversion,3,3.25,3.25,2.4895833333333335,2.4895833333333335,3,-1.2016782407407407,qwen_instruct,CmCo,2.0
79,cue_maximin,0,3.375,3.375,0.2604166666666667,0.2604166666666667,3,1.3688616071428572,qwen_instruct,CmCo,2.0
79,cue_maximin,1,3.625,3.625,0.3020833333333333,0.3020833333333333,3,1.3102678571428572,qwen_instruct,CmCo,2.0
79,cue_maximin,2,5.3125,5.3125,3.3020833333333335,3.3020833333333335,3,-1.3740699404761905,qwen_instruct,CmCo,2.0
79,cue_maximin,3,3.0,3.0,2.5416666666666665,2.5416666666666665,3,-1.359375,qwen_instruct,CmCo,2.0
79,cue_risk_aversion,0,3.625,3.625,0.5416666666666666,0.5416666666666666,3,1.1086647727272727,qwen_instruct,CmCo,2.0
79,cue_risk_aversion,1,2.875,2.875,0.40625,0.40625,3,1.1843039772727273,qwen_instruct,CmCo,2.0
79,cue_risk_aversion,2,6.0,6.0,3.5729166666666665,3.5729166666666665,3,-1.0330255681818181,qwen_instruct,CmCo,2.0
79,cue_risk_aversion,3,5.125,5.125,3.21875,3.21875,3,-1.1796875,qwen_instruct,CmCo,2.0
79,cue_selfish_maximizer,0,3.5,3.5,-0.4270833333333333,-0.4270833333333333,3,0.9018465909090909,qwen_instruct,CmCo,2.0
79,cue_selfish_maximizer,1,3.4375,3.4375,-0.22916666666666666,-0.22916666666666666,3,0.9404829545454545,qwen_instruct,CmCo,2.0
79,cue_selfish_maximizer,2,6.6875,6.6875,4.572916666666667,4.572916666666667,3,-0.9279829545454545,qwen_instruct,CmCo,2.0
79,cue_selfish_maximizer,3,4.0625,4.0625,3.1770833333333335,3.1770833333333335,3,-0.9350852272727272,qwen_instruct,CmCo,2.0
40,baseline,0,1.96875,,1.53515625,,3,,qwen_instruct,CmDl,2.0
40,baseline,1,2.234375,,1.8515625,,3,,qwen_instruct,CmDl,2.0
40,baseline,2,-1.953125,,-1.6354166666666667,,3,,qwen_instruct,CmDl,2.0
40,baseline,3,-2.53125,,-1.9921875,,3,,qwen_instruct,CmDl,2.0
40,cue_inequity_aversion,0,1.171875,,1.515625,,3,,qwen_instruct,CmDl,2.0
40,cue_inequity_aversion,1,1.671875,,1.8984375,,3,,qwen_instruct,CmDl,2.0
40,cue_inequity_aversion,2,-1.171875,,-1.4479166666666667,,3,,qwen_instruct,CmDl,2.0
40,cue_inequity_aversion,3,-1.640625,,-1.7630208333333333,,3,,qwen_instruct,CmDl,2.0
40,cue_length_match_null,0,1.4375,,1.4739583333333333,,3,,qwen_instruct,CmDl,2.0
40,cue_length_match_null,1,1.75,,1.9036458333333333,,3,,qwen_instruct,CmDl,2.0
40,cue_length_match_null,2,-1.375,,-1.53125,,3,,qwen_instruct,CmDl,2.0
40,cue_length_match_null,3,-1.484375,,-1.4479166666666667,,3,,qwen_instruct,CmDl,2.0
40,cue_loss_aversion,0,1.2265625,,1.7161458333333333,,3,,qwen_instruct,CmDl,2.0
40,cue_loss_aversion,1,1.40625,,2.0494791666666665,,3,,qwen_instruct,CmDl,2.0
40,cue_loss_aversion,2,-1.015625,,-1.64453125,,3,,qwen_instruct,CmDl,2.0
40,cue_loss_aversion,3,-1.421875,,-1.8125,,3,,qwen_instruct,CmDl,2.0
40,cue_maximin,0,2.015625,,2.2734375,,3,,qwen_instruct,CmDl,2.0
40,cue_maximin,1,2.21875,,2.265625,,3,,qwen_instruct,CmDl,2.0
40,cue_maximin,2,-2.0625,,-2.4479166666666665,,3,,qwen_instruct,CmDl,2.0
40,cue_maximin,3,-2.25,,-2.390625,,3,,qwen_instruct,CmDl,2.0
40,cue_risk_aversion,0,1.4296875,,1.7942708333333333,,3,,qwen_instruct,CmDl,2.0
40,cue_risk_aversion,1,1.6484375,,2.0546875,,3,,qwen_instruct,CmDl,2.0
40,cue_risk_aversion,2,-1.734375,,-2.0208333333333335,,3,,qwen_instruct,CmDl,2.0
40,cue_risk_aversion,3,-1.8671875,,-2.1145833333333335,,3,,qwen_instruct,CmDl,2.0
40,cue_selfish_maximizer,0,1.515625,,2.5625,,3,,qwen_instruct,CmDl,2.0
